,BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL
0,TQBR,2018-10-01,СОЛЛЕРС,SVAV,41,525660,509.0,490.0,510.0,503.0,501.0,503.0,1050,501.0,501.0,503.0,525660,525660,525660,
1,TQBR,2018-10-02,СОЛЛЕРС,SVAV,41,598010,502.0,490.0,506.0,499.0,498.0,499.0,1200,498.0,498.0,499.0,598010,598010,598010,
2,TQBR,2018-10-03,СОЛЛЕРС,SVAV,14,152650,497.0,490.0,497.0,497.0,492.0,497.0,310,,496.0,497.0,0,599900,0,
3,TQBR,2018-10-04,СОЛЛЕРС,SVAV,32,482580,497.0,495.0,519.0,495.0,503.0,495.0,960,,502.0,495.0,0,502350,0,
4,TQBR,2018-10-05,СОЛЛЕРС,SVAV,20,293990,497.0,491.0,502.0,493.0,496.0,496.0,590,,501.0,493.0,0,515670,0,
5,TQBR,2018-10-08,СОЛЛЕРС,SVAV,3,19670,493.0,491.0,493.0,492.0,488.0,492.0,40,,500.0,492.0,0,504670,0,
6,TQBR,2018-10-09,СОЛЛЕРС,SVAV,9,54420,502.0,491.0,503.0,495.0,495.0,495.0,110,,498.0,495.0,0,517570,0,
7,TQBR,2018-10-10,СОЛЛЕРС,SVAV,15,97880,491.0,488.0,492.0,488.0,489.0,488.0,200,,496.0,488.0,0,500640,0,
8,TQBR,2018-10-11,СОЛЛЕРС,SVAV,24,143770,485.0,474.0,487.0,482.0,479.0,482.0,300,,491.0,482.0,0,574820,0,
9,TQBR,2018-10-12,СОЛЛЕРС,SVAV,106,1960760,481.0,462.0,484.0,470.0,472.0,470.0,4150,472.0,472.0,470.0,1960760,1960760,1960760,
10,TQBR,2018-10-15,СОЛЛЕРС,SVAV,44,376570,469.0,467.0,474.0,469.0,471.0,469.0,800,,470.0,469.0,0,587780,0,
11,TQBR,2018-10-16,СОЛЛЕРС,SVAV,86,753100,475.0,466.0,482.0,466.0,471.0,466.0,1600,471.0,471.0,466.0,753100,753100,753100,
12,TQBR,2018-10-17,СОЛЛЕРС,SVAV,73,1105590,463.0,459.0,482.0,460.0,463.0,460.0,2390,463.0,463.0,460.0,1105590,1105590,1105590,
13,TQBR,2018-10-18,СОЛЛЕРС,SVAV,105,1411030,462.0,460.0,500.0,461.0,469.0,460.0,3010,469.0,469.0,461.0,1411030,1411030,1411030,
14,TQBR,2018-10-19,СОЛЛЕРС,SVAV,58,540250,461.0,458.0,469.0,461.0,462.0,461.0,1170,462.0,462.0,461.0,540250,540250,540250,
15,TQBR,2018-10-22,СОЛЛЕРС,SVAV,85,947860,461.0,452.0,465.0,452.0,456.0,452.0,2080,456.0,456.0,452.0,947860,947860,947860,
16,TQBR,2018-10-23,СОЛЛЕРС,SVAV,40,488060,451.0,448.0,463.0,463.0,452.0,463.0,1080,,452.0,463.0,0,501620,0,
17,TQBR,2018-10-24,СОЛЛЕРС,SVAV,101,1135540,459.0,452.0,465.0,461.0,458.0,461.0,2480,458.0,458.0,461.0,1135540,1135540,1135540,
18,TQBR,2018-10-25,СОЛЛЕРС,SVAV,16,159620,454.0,454.0,460.0,458.0,456.0,459.0,350,,457.0,458.0,0,502660,0,
19,TQBR,2018-10-26,СОЛЛЕРС,SVAV,41,269140,455.0,445.0,455.0,452.0,448.0,452.0,600,,452.0,452.0,0,506760,0,
20,TQBR,2018-10-29,СОЛЛЕРС,SVAV,25,198650,453.0,445.0,458.0,450.0,451.0,450.0,440,,450.0,450.0,0,504460,0,
