history

BOARDID;TRADEDATE;SHORTNAME;SECID;NUMTRADES;VALUE;OPEN;LOW;HIGH;LEGALCLOSEPRICE;WAPRICE;CLOSE;VOLUME;MARKETPRICE2;MARKETPRICE3;ADMITTEDQUOTE;MP2VALTRD;MARKETPRICE3TRADESVALUE;ADMITTEDVALUE;WAVAL
TQBR;2018-10-01;ДетскийМир;DSKY;518;7061105;92.85;92.5;93.5;93;93.05;93.2;75900;93.05;93.05;93;7061105;7061105;7061105;
TQBR;2018-10-02;ДетскийМир;DSKY;365;10049752;93.4;91.05;93.4;91.95;92.5;91.95;108620;92.5;92.5;91.95;10049752;10049752;10049752;
TQBR;2018-10-03;ДетскийМир;DSKY;336;15083164.5;91.6;91.6;92.55;92;92.05;92;163880;92.05;92.05;92;15083164.5;15083164.5;15083164.5;
TQBR;2018-10-04;ДетскийМир;DSKY;673;17549592.5;91.6;89.5;92;91.2;90.95;91.2;192970;90.95;90.95;91.2;17549592.5;17549592.5;17549592.5;
TQBR;2018-10-05;ДетскийМир;DSKY;761;32844665;91.4;90;91.4;90.4;90.3;90.3;363660;90.3;90.3;90.4;32844665;32844665;32844665;
TQBR;2018-10-08;ДетскийМир;DSKY;276;3642073;90.9;90.05;91.1;90.3;90.3;90.6;40330;90.3;90.3;90.3;3642073;3642073;3642073;
TQBR;2018-10-09;ДетскийМир;DSKY;798;18095821.5;90.8;89.9;92;90.5;90.35;90.5;200340;90.35;90.35;90.5;18095821.5;18095821.5;18095821.5;
TQBR;2018-10-10;ДетскийМир;DSKY;366;10931659;90.15;90;91.25;91.05;90.6;91.05;120620;90.65;90.65;91.05;10931659;10931659;10931659;
TQBR;2018-10-11;ДетскийМир;DSKY;601;12946909.5;90.45;88.75;91.25;90.25;89.9;90.25;144060;89.85;89.85;90.25;12946909.5;12946909.5;12946909.5;
TQBR;2018-10-12;ДетскийМир;DSKY;489;17298421.5;90;90;92.35;90.2;90.4;90.2;191170;90.5;90.5;90.2;17298421.5;17298421.5;17298421.5;
TQBR;2018-10-15;ДетскийМир;DSKY;470;18209168.5;90.2;90;92.3;90.75;90.75;90.75;200620;90.75;90.75;90.75;18209168.5;18209168.5;18209168.5;
TQBR;2018-10-16;ДетскийМир;DSKY;438;17836169;90.8;90.5;91.3;90.8;90.75;90.8;196490;90.75;90.75;90.8;17836169;17836169;17836169;
TQBR;2018-10-17;ДетскийМир;DSKY;1423;48557680.5;90.8;89.45;91;89.95;90.3;89.95;537810;90.3;90.3;89.95;48557680.5;48557680.5;48557680.5;
TQBR;2018-10-18;ДетскийМир;DSKY;1119;15841239;90.2;89.05;90.2;89.5;89.5;89.5;176970;89.5;89.5;89.5;15841239;15841239;15841239;
TQBR;2018-10-19;ДетскийМир;DSKY;740;16709587.5;90;88.6;90;88.65;89.05;88.65;187660;89.05;89.05;88.65;16709587.5;16709587.5;16709587.5;
TQBR;2018-10-22;ДетскийМир;DSKY;1096;13854137.5;88.6;85.55;89.2;85.9;87.45;85.9;158420;87.45;87.45;85.9;13854137.5;13854137.5;13854137.5;
TQBR;2018-10-23;ДетскийМир;DSKY;831;18357348;85.9;85.8;88.2;86.25;86.7;86.25;212020;86.6;86.6;86.25;18357348;18357348;18357348;
TQBR;2018-10-24;ДетскийМир;DSKY;1001;54039040.5;86.3;85.6;88.3;86.9;86.6;87;623900;86.6;86.6;86.9;54039040.5;54039040.5;54039040.5;
TQBR;2018-10-25;ДетскийМир;DSKY;346;4753957;86.5;86.15;87.3;86.35;86.7;86.35;54840;86.7;86.7;86.35;4753957;4753957;4753957;
TQBR;2018-10-26;ДетскийМир;DSKY;662;20166737;86.9;86.55;88.45;87.85;87.2;87.85;231260;87.2;87.2;87.85;20166737;20166737;20166737;
TQBR;2018-10-29;ДетскийМир;DSKY;910;21080231;88.6;87.65;89.95;87.65;88.3;87.65;238480;88.4;88.4;87.65;21080231;21080231;21080231;
TQBR;2018-10-30;ДетскийМир;DSKY;745;19517223;88.8;87.3;88.9;88.2;88.25;88.2;220990;88.3;88.3;88.2;19517223;19517223;19517223;
TQBR;2018-10-31;ДетскийМир;DSKY;733;21045862.5;88.9;88.85;89.85;89.5;89.45;89.5;235270;89.45;89.45;89.5;21045862.5;21045862.5;21045862.5;
TQBR;2018-11-01;ДетскийМир;DSKY;830;19595617;89.5;89.2;90.5;90.38;90.08;90.38;217570;90.06;90.06;90.38;19595617;19595617;19595617;
TQBR;2018-11-02;ДетскийМир;DSKY;971;26857867.8;90.38;90;90.9;90.76;90.52;90.76;296570;90.56;90.56;90.76;26857867.8;26857867.8;26857867.8;
TQBR;2018-11-06;ДетскийМир;DSKY;624;17508892;90.76;90.12;90.94;90.5;90.46;90.5;193580;90.44;90.44;90.5;17508892;17508892;17508892;
TQBR;2018-11-07;ДетскийМир;DSKY;768;11052400.6;90.68;89.98;90.98;90.3;90.26;90.3;122250;90.4;90.4;90.3;11052400.6;11052400.6;11052400.6;
TQBR;2018-11-08;ДетскийМир;DSKY;1054;36466155.4;90.88;90.18;91.2;90.8;90.78;90.8;401700;90.78;90.78;90.8;36466155.4;36466155.4;36466155.4;
TQBR;2018-11-09;ДетскийМир;DSKY;692;19268249.8;90.7;90;91.12;90.38;90.46;90.38;213050;90.44;90.44;90.38;19268249.8;19268249.8;19268249.8;
TQBR;2018-11-12;ДетскийМир;DSKY;737;13321393.4;91;89.5;91.4;91.02;90.7;91;146880;90.7;90.7;91.02;13321393.4;13321393.4;13321393.4;
TQBR;2018-11-13;ДетскийМир;DSKY;954;31107773.6;91.4;90;111.1;90.66;92.12;90.66;337670;92.12;92.12;90.66;31107773.6;31107773.6;31107773.6;
