history

BOARDID;TRADEDATE;SHORTNAME;SECID;NUMTRADES;VALUE;LOW;HIGH;CLOSE;LEGALCLOSEPRICE;ACCINT;WAPRICE;YIELDCLOSE;OPEN;VOLUME;MARKETPRICE2;MARKETPRICE3;ADMITTEDQUOTE;MP2VALTRD;MARKETPRICE3TRADESVALUE;ADMITTEDVALUE;MATDATE;DURATION;YIELDATWAP;IRICPICLOSE;BEICLOSE;COUPONPERCENT;COUPONVALUE;BUYBACKDATE;LASTTRADEDATE;FACEVALUE;CURRENCYID;CBRCLOSE;YIELDTOOFFER;YIELDLASTCOUPON;OFFERDATE;FACEUNIT
EQOB;2018-10-01;ГеотекС 1;RU000A0JU807;8;18713.05;92.35;93.49;93.46;93.08;12.85;92.96;400.37;93;33;;93.54;93.08;0;720087.06;0;2019-10-16;16;463.98;;;;15.59;2018-10-17;2018-10-01;610;SUR;;;;;RUB
EQOB;2018-10-02;ГеотекС 1;RU000A0JU807;11;58388.66;92.62;93.14;92.62;92.64;13.02;92.93;585.65;93.13;103;;92.85;92.64;0;528441.05;0;2019-10-16;15;533.27;;;;15.59;2018-10-17;2018-10-02;610;SUR;;;;;RUB
EQOB;2018-10-03;ГеотекС 1;RU000A0JU807;4;19227.33;92.55;92.76;92.76;92.76;13.19;92.71;651.25;92.62;34;;92.78;92.76;0;500329.33;0;2019-10-16;14;661.64;;;;15.59;2018-10-17;2018-10-03;610;SUR;;;;;RUB
EQOB;2018-10-04;ГеотекС 1;RU000A0JU807;12;80219.95;92.05;93.04;93.04;93.04;13.36;92.61;701.07;92.06;142;;92.72;93.04;0;507341.89;0;2019-10-16;13;809.6;;;;15.59;2018-10-17;2018-10-04;610;SUR;;;;;RUB
EQOB;2018-10-05;ГеотекС 1;RU000A0JU807;11;144924.24;93.16;93.18;93.16;93.16;13.53;93.17;808.82;93.17;255;;92.77;93.16;0;507607.38;0;2019-10-16;12;805.93;;;;15.59;2018-10-17;2018-10-05;610;SUR;;;;;RUB
EQOB;2018-10-08;ГеотекС 1;RU000A0JU807;7;139173.94;93.11;93.16;93.12;93.11;14.05;93.12;;93.16;245;;92.91;93.11;0;516889.17;0;2019-10-16;9;0;;;;15.59;2018-10-17;2018-10-08;610;SUR;;;;;RUB
EQOB;2018-10-09;ГеотекС 1;RU000A0JU807;4;34076.85;93;93.13;93;93;14.22;93.11;;93.13;60;;92.92;93;0;550966.02;0;2019-10-16;8;0;;;;15.59;2019-01-16;2018-10-09;610;SUR;;;;;RUB
EQOB;2018-10-10;ГеотекС 1;RU000A0JU807;8;101547.73;93;93.04;93.04;93.04;14.39;93;45.08;93;179;;93.02;93.04;0;510127.76;0;2019-10-16;96;45.31;;;;15.59;2019-01-16;2018-10-10;610;SUR;;;;;RUB
EQOB;2018-10-11;ГеотекС 1;RU000A0JU807;18;175475;92.9;93.2;92.98;92.98;14.56;93.1;45.84;93.17;309;;93.09;92.98;0;507104.78;0;2019-10-16;95;45.13;;;;15.59;2019-01-16;2018-10-11;610;SUR;;;;;RUB
EQOB;2018-10-12;ГеотекС 1;RU000A0JU807;42;363928.68;92;93.37;93;92.99;14.73;92.5;46.14;93.01;645;;92.69;92.99;0;537130.33;0;2019-10-16;94;49.17;;;;15.59;2019-01-16;2018-10-12;610;SUR;;;;;RUB
