history

BOARDID;TRADEDATE;SHORTNAME;SECID;NUMTRADES;VALUE;OPEN;LOW;HIGH;LEGALCLOSEPRICE;WAPRICE;CLOSE;VOLUME;MARKETPRICE2;MARKETPRICE3;ADMITTEDQUOTE;MP2VALTRD;MARKETPRICE3TRADESVALUE;ADMITTEDVALUE;WAVAL
TQBR;2018-10-01;ИнтерРАОао;IRAO;4875;267987756.5;4.1115;4.003;4.123;4.0375;4.0415;4.0375;66307000;4.0415;4.0415;4.0375;267987756.5;267987756.5;267987756.5;
TQBR;2018-10-02;ИнтерРАОао;IRAO;6406;310017693.5;4.08;4.041;4.12;4.1095;4.0885;4.1095;75827000;4.0885;4.0885;4.1095;310017693.5;310017693.5;310017693.5;
TQBR;2018-10-03;ИнтерРАОао;IRAO;7402;381350494.5;4.115;4.023;4.134;4.08;4.0815;4.08;93416000;4.0825;4.0825;4.08;381350494.5;381350494.5;381350494.5;
TQBR;2018-10-04;ИнтерРАОао;IRAO;4993;291677165.5;4.0985;4.07;4.131;4.09;4.097;4.09;71197000;4.097;4.097;4.09;291677165.5;291677165.5;291677165.5;
TQBR;2018-10-05;ИнтерРАОао;IRAO;5060;361846712.5;4.0975;4.0205;4.1005;4.0205;4.0575;4.0205;89175000;4.0575;4.0575;4.0205;361846712.5;361846712.5;361846712.5;
TQBR;2018-10-08;ИнтерРАОао;IRAO;5729;278470289.5;4.03;3.925;4.0585;3.97;3.973;3.97;70094000;3.973;3.973;3.97;278470289.5;278470289.5;278470289.5;
TQBR;2018-10-09;ИнтерРАОао;IRAO;4300;220592675;4;3.9255;4.04;3.9255;3.9845;3.9255;55363000;3.9845;3.9845;3.9255;220592675;220592675;220592675;
TQBR;2018-10-10;ИнтерРАОао;IRAO;6120;285802800;3.96;3.948;4.035;3.992;3.9985;3.992;71478000;3.9985;3.9985;3.992;285802800;285802800;285802800;
TQBR;2018-10-11;ИнтерРАОао;IRAO;6349;324051984;3.924;3.8815;3.9895;3.958;3.953;3.958;81979000;3.953;3.953;3.958;324051984;324051984;324051984;
TQBR;2018-10-12;ИнтерРАОао;IRAO;5493;235387887.5;3.968;3.8705;3.988;3.884;3.8985;3.884;60381000;3.8985;3.8985;3.884;235387887.5;235387887.5;235387887.5;
TQBR;2018-10-15;ИнтерРАОао;IRAO;4602;184272013.5;3.896;3.8415;3.947;3.8555;3.8905;3.8555;47367000;3.8905;3.8905;3.8555;184272013.5;184272013.5;184272013.5;
TQBR;2018-10-16;ИнтерРАОао;IRAO;5165;270720926;3.8555;3.8555;3.9805;3.9795;3.9305;3.9795;68873000;3.9305;3.9305;3.9795;270720926;270720926;270720926;
TQBR;2018-10-17;ИнтерРАОао;IRAO;6023;327545432.5;3.95;3.95;4.0735;4.0735;4.0405;4.0735;81065000;4.0405;4.0405;4.0735;327545432.5;327545432.5;327545432.5;
TQBR;2018-10-18;ИнтерРАОао;IRAO;7070;360855488;4.026;3.9645;4.067;3.9975;4.0095;3.9975;89996000;4.0095;4.0095;3.9975;360855488;360855488;360855488;
TQBR;2018-10-19;ИнтерРАОао;IRAO;4729;175561201;3.972;3.861;4.0245;3.886;3.949;3.886;44459000;3.949;3.949;3.886;175561201;175561201;175561201;
