history

BOARDID;TRADEDATE;SHORTNAME;SECID;NUMTRADES;VALUE;OPEN;LOW;HIGH;LEGALCLOSEPRICE;WAPRICE;CLOSE;VOLUME;MARKETPRICE2;MARKETPRICE3;ADMITTEDQUOTE;MP2VALTRD;MARKETPRICE3TRADESVALUE;ADMITTEDVALUE;WAVAL
TQBR;2018-11-21;Русполимет;RUSP;9;93200;0.521;0.512;0.524;0.524;0.518;0.524;180000;;0.518;0.524;0;518010;0;
TQBR;2018-11-22;Русполимет;RUSP;5;26130;0.524;0.511;0.527;0.519;0.523;0.511;50000;;0.518;0.519;0;502760;0;
TQBR;2018-11-23;Русполимет;RUSP;3;15340;0.513;0.508;0.513;0.513;0.511;0.513;30000;;0.518;0.513;0;507880;0;
TQBR;2018-11-26;Русполимет;RUSP;18;114950;0.507;0.492;0.513;0.513;0.5;0.513;230000;;0.515;0.513;0;504960;0;
TQBR;2018-11-27;Русполимет;RUSP;0;0;;;;0.513;;;0;;0.515;0.513;0;504960;0;
TQBR;2018-11-28;Русполимет;RUSP;8;50840;0.514;0.501;0.514;0.51;0.508;0.51;100000;;0.515;0.51;0;505060;0;
TQBR;2018-11-29;Русполимет;RUSP;24;137070;0.503;0.501;0.516;0.516;0.508;0.516;270000;;0.509;0.516;0;504360;0;
TQBR;2018-11-30;Русполимет;RUSP;9;66170;0.516;0.502;0.516;0.51;0.509;0.51;130000;;0.509;0.51;0;503700;0;
TQBR;2018-12-03;Русполимет;RUSP;12;121470;0.503;0.502;0.509;0.508;0.506;0.508;240000;;0.506;0.508;0;500710;0;
TQBR;2018-12-04;Русполимет;RUSP;1;5080;0.508;0.508;0.508;0.508;0.508;0.508;10000;;0.506;0.508;0;500710;0;
TQBR;2018-12-05;Русполимет;RUSP;30;189310;0.501;0.487;0.504;0.503;0.498;0.503;380000;;0.504;0.503;0;504040;0;
TQBR;2018-12-06;Русполимет;RUSP;2;10000;0.497;0.497;0.503;0.503;0.5;0.503;20000;;0.504;0.503;0;504020;0;
TQBR;2018-12-07;Русполимет;RUSP;12;114730;0.504;0.491;0.505;0.5;0.499;0.5;230000;;0.502;0.5;0;501600;0;
TQBR;2018-12-10;Русполимет;RUSP;15;93530;0.498;0.487;0.499;0.493;0.492;0.493;190000;;0.499;0.493;0;518980;0;
TQBR;2018-12-11;Русполимет;RUSP;18;136490;0.477;0.477;0.496;0.491;0.487;0.491;280000;;0.494;0.491;0;504070;0;
TQBR;2018-12-12;Русполимет;RUSP;11;544410;0.489;0.484;0.489;0.484;0.486;0.484;1120000;0.486;0.486;0.484;544410;544410;544410;
TQBR;2018-12-13;Русполимет;RUSP;1;4940;0.494;0.494;0.494;0.494;0.494;0.494;10000;0.486;0.486;0.494;549350;539570;549350;
TQBR;2018-12-14;Русполимет;RUSP;33;315380;0.485;0.473;0.496;0.487;0.485;0.495;650000;;0.486;0.487;0;786840;0;
TQBR;2018-12-17;Русполимет;RUSP;12;106530;0.477;0.476;0.488;0.487;0.484;0.487;220000;;0.486;0.487;0;893370;0;
TQBR;2018-12-18;Русполимет;RUSP;11;91790;0.475;0.475;0.497;0.486;0.483;0.486;190000;;0.485;0.486;0;508850;0;
TQBR;2018-12-19;Русполимет;RUSP;4;19290;0.475;0.475;0.493;0.493;0.482;0.493;40000;;0.485;0.493;0;508740;0;
TQBR;2018-12-20;Русполимет;RUSP;3;19820;0.498;0.49;0.498;0.496;0.496;0.496;40000;;0.485;0.496;0;504170;0;
TQBR;2018-12-21;Русполимет;RUSP;9;63060;0.498;0.481;0.498;0.482;0.485;0.481;130000;;0.486;0.482;0;500120;0;


