history

BOARDID;TRADEDATE;SHORTNAME;SECID;NUMTRADES;VALUE;OPEN;LOW;HIGH;LEGALCLOSEPRICE;WAPRICE;CLOSE;VOLUME;MARKETPRICE2;MARKETPRICE3;ADMITTEDQUOTE;MP2VALTRD;MARKETPRICE3TRADESVALUE;ADMITTEDVALUE;WAVAL
TQBR;2018-10-01;+МосЭнерго;MSNG;1686;39840513.5;2.098;2.0575;2.098;2.0735;2.07;2.0735;19245000;2.07;2.07;2.0735;39840513.5;39840513.5;39840513.5;
TQBR;2018-10-02;+МосЭнерго;MSNG;2412;60398452.5;2.0775;2.029;2.0885;2.0665;2.061;2.0665;29307000;2.061;2.061;2.0665;60398452.5;60398452.5;60398452.5;
TQBR;2018-10-03;+МосЭнерго;MSNG;1664;37440035.5;2.09;2.0115;2.09;2.026;2.047;2.026;18289000;2.047;2.047;2.026;37440035.5;37440035.5;37440035.5;
TQBR;2018-10-04;+МосЭнерго;MSNG;1348;28642429;2.026;1.987;2.0565;1.9925;2.0245;1.9925;14157000;2.023;2.023;1.9925;28642429;28642429;28642429;
TQBR;2018-10-05;+МосЭнерго;MSNG;908;16882116;1.99;1.955;1.9985;1.982;1.976;1.982;8542000;1.9765;1.9765;1.982;16882116;16882116;16882116;
TQBR;2018-10-08;+МосЭнерго;MSNG;795;18545413.5;1.99;1.99;2.0325;2.023;2.011;2.023;9223000;2.011;2.011;2.023;18545413.5;18545413.5;18545413.5;
TQBR;2018-10-09;+МосЭнерго;MSNG;619;10896860.5;2.023;1.977;2.029;1.9895;1.9995;1.9895;5450000;1.9995;1.9995;1.9895;10896860.5;10896860.5;10896860.5;
TQBR;2018-10-10;+МосЭнерго;MSNG;1087;22343009;1.9995;1.913;1.9995;1.913;1.9505;1.913;11456000;1.9505;1.9505;1.913;22343009;22343009;22343009;
TQBR;2018-10-11;+МосЭнерго;MSNG;1212;31641723.5;1.887;1.8635;1.934;1.918;1.906;1.918;16601000;1.906;1.906;1.918;31641723.5;31641723.5;31641723.5;
TQBR;2018-10-12;+МосЭнерго;MSNG;787;9165978.5;1.935;1.917;1.9445;1.925;1.929;1.925;4752000;1.929;1.929;1.925;9165978.5;9165978.5;9165978.5;
TQBR;2018-10-15;+МосЭнерго;MSNG;551;10875007;1.926;1.9165;1.9595;1.9405;1.939;1.9405;5608000;1.939;1.939;1.9405;10875007;10875007;10875007;
TQBR;2018-10-16;+МосЭнерго;MSNG;524;7226509;1.945;1.928;1.948;1.933;1.9355;1.933;3734000;1.9355;1.9355;1.933;7226509;7226509;7226509;
TQBR;2018-10-17;+МосЭнерго;MSNG;488;9627249.5;1.9355;1.923;1.951;1.951;1.94;1.951;4963000;1.94;1.94;1.951;9627249.5;9627249.5;9627249.5;
TQBR;2018-10-18;+МосЭнерго;MSNG;961;18140508.5;1.935;1.935;2;1.9795;1.9725;1.9795;9197000;1.9725;1.9725;1.9795;18140508.5;18140508.5;18140508.5;
TQBR;2018-10-19;+МосЭнерго;MSNG;347;8525644.5;1.9795;1.962;1.99;1.9655;1.972;1.9655;4323000;1.972;1.972;1.9655;8525644.5;8525644.5;8525644.5;
TQBR;2018-10-22;+МосЭнерго;MSNG;640;13577997.5;1.963;1.925;1.9755;1.931;1.9445;1.931;6982000;1.9445;1.9445;1.931;13577997.5;13577997.5;13577997.5;
TQBR;2018-10-23;+МосЭнерго;MSNG;949;18391150;1.93;1.8875;1.938;1.89;1.9085;1.89;9636000;1.9085;1.9085;1.89;18391150;18391150;18391150;
