,BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL
0,TQBR,2018-10-01,СибГост ао,SIBG,1890,10132812.0,1.21,0.97,1.21,1.12,1.1,1.12,9212300,1.1,1.1,1.12,10132812.0,10132812.0,10132812.0,
1,TQBR,2018-10-02,СибГост ао,SIBG,1695,12652348.0,1.02,0.89,1.08,0.94,1.0,0.94,12692500,1.0,1.0,0.94,12652348.0,12652348.0,12652348.0,
2,TQBR,2018-10-03,СибГост ао,SIBG,1208,7550408.0,0.93,0.82,0.95,0.88,0.88,0.88,8571500,0.88,0.88,0.88,7550408.0,7550408.0,7550408.0,
3,TQBR,2018-10-04,СибГост ао,SIBG,1329,7262089.0,0.89,0.81,0.93,0.83,0.86,0.83,8443400,0.86,0.86,0.83,7262089.0,7262089.0,7262089.0,
4,TQBR,2018-10-05,СибГост ао,SIBG,460,2317502.0,0.84,0.82,0.89,0.85,0.85,0.85,2726200,0.85,0.85,0.85,2317502.0,2317502.0,2317502.0,
5,TQBR,2018-10-08,СибГост ао,SIBG,2891,19318556.0,0.85,0.83,1.16,0.88,1.01,0.88,19167400,1.01,1.01,0.88,19318556.0,19318556.0,19318556.0,
6,TQBR,2018-10-09,СибГост ао,SIBG,2019,10976189.0,0.85,0.84,0.98,0.88,0.89,0.88,12306900,0.89,0.89,0.88,10976189.0,10976189.0,10976189.0,
7,TQBR,2018-10-10,СибГост ао,SIBG,771,4131754.0,0.89,0.85,0.93,0.88,0.88,0.88,4701800,0.88,0.88,0.88,4131754.0,4131754.0,4131754.0,
8,TQBR,2018-10-11,СибГост ао,SIBG,704,3935158.0,0.86,0.81,0.89,0.84,0.85,0.84,4626900,0.85,0.85,0.84,3935158.0,3935158.0,3935158.0,
9,TQBR,2018-10-12,СибГост ао,SIBG,245,886371.0,0.85,0.83,0.88,0.84,0.85,0.84,1042100,0.85,0.85,0.84,886371.0,886371.0,886371.0,
10,TQBR,2018-10-15,СибГост ао,SIBG,457,1658170.0,0.85,0.84,0.89,0.87,0.86,0.87,1917500,0.86,0.86,0.87,1658170.0,1658170.0,1658170.0,
11,TQBR,2018-10-16,СибГост ао,SIBG,824,5396021.0,0.89,0.88,0.96,0.93,0.92,0.93,5872600,0.92,0.92,0.93,5396021.0,5396021.0,5396021.0,
12,TQBR,2018-10-17,СибГост ао,SIBG,1337,10000204.0,0.94,0.9,1.1,1.03,0.98,1.03,10204100,0.98,0.98,1.03,10000204.0,10000204.0,10000204.0,
13,TQBR,2018-10-18,СибГост ао,SIBG,677,3964400.0,1.04,0.95,1.09,0.97,1.0,0.97,3980600,1.0,1.0,0.97,3964400.0,3964400.0,3964400.0,
14,TQBR,2018-10-19,СибГост ао,SIBG,366,1726266.0,0.97,0.94,0.98,0.94,0.96,0.94,1803500,0.96,0.96,0.94,1726266.0,1726266.0,1726266.0,
15,TQBR,2018-10-22,СибГост ао,SIBG,336,1224639.0,0.95,0.85,0.95,0.9,0.9,0.9,1355500,0.9,0.9,0.9,1224639.0,1224639.0,1224639.0,
16,TQBR,2018-10-23,СибГост ао,SIBG,201,451696.0,0.9,0.87,0.91,0.89,0.89,0.89,509600,,0.89,0.89,0.0,500512.0,0.0,
17,TQBR,2018-10-24,СибГост ао,SIBG,617,2206210.0,0.9,0.87,0.95,0.9,0.9,0.9,2443100,0.9,0.9,0.9,2206210.0,2206210.0,2206210.0,
18,TQBR,2018-10-25,СибГост ао,SIBG,549,3029184.0,0.89,0.88,0.97,0.9,0.93,0.9,3274600,0.93,0.93,0.9,3029184.0,3029184.0,3029184.0,
