history

BOARDID;TRADEDATE;SHORTNAME;SECID;NUMTRADES;VALUE;OPEN;LOW;HIGH;LEGALCLOSEPRICE;WAPRICE;CLOSE;VOLUME;MARKETPRICE2;MARKETPRICE3;ADMITTEDQUOTE;MP2VALTRD;MARKETPRICE3TRADESVALUE;ADMITTEDVALUE;WAVAL
TQBR;2018-10-01;БУДУЩЕЕ ао;FTRE;190;383103;202;189;205;203;198;203;1938;;198;203;0;501861;0;
TQBR;2018-10-02;БУДУЩЕЕ ао;FTRE;305;776499;209;199;221;204;207;203;3743;207;207;204;776499;776499;776499;
TQBR;2018-10-03;БУДУЩЕЕ ао;FTRE;175;636439;200;195;210;200;200;201;3190;200;200;200;636439;636439;636439;
TQBR;2018-10-04;БУДУЩЕЕ ао;FTRE;115;273031;201;194;201;195;197;197;1387;;197;195;0;513105;0;
TQBR;2018-10-05;БУДУЩЕЕ ао;FTRE;77;246096;196;194;201;199;198;199;1245;;197;199;0;505574;0;
TQBR;2018-10-08;БУДУЩЕЕ ао;FTRE;62;191694;198;194;200;200;198;200;969;;197;200;0;500241;0;
TQBR;2018-10-09;БУДУЩЕЕ ао;FTRE;37;69236;198;196;203;197;199;198;348;;198;197;0;500166;0;
TQBR;2018-10-10;БУДУЩЕЕ ао;FTRE;27;55442;201;197;202;197;198;197;280;;198;197;0;501921;0;
TQBR;2018-10-11;БУДУЩЕЕ ао;FTRE;114;171006;197;190;199;197;193;197;884;;197;197;0;500098;0;
TQBR;2018-10-12;БУДУЩЕЕ ао;FTRE;54;24382;196;195;202;197;198;198;123;;197;197;0;503148;0;
TQBR;2018-10-15;БУДУЩЕЕ ао;FTRE;43;56478;196;194;199;197;196;197;288;;197;197;0;510864;0;
TQBR;2018-10-16;БУДУЩЕЕ ао;FTRE;60;42471;196;195;203;197;198;197;215;;197;197;0;500186;0;
TQBR;2018-10-17;БУДУЩЕЕ ао;FTRE;159;103115;197;196;206;200;200;200;515;;197;200;0;508516;0;
TQBR;2018-10-18;БУДУЩЕЕ ао;FTRE;79;231612;201;194;202;198;200;200;1165;;198;198;0;501336;0;
TQBR;2018-10-19;БУДУЩЕЕ ао;FTRE;117;305546;199;190;199;196;194;196;1571;;196;196;0;502586;0;
TQBR;2018-10-22;БУДУЩЕЕ ао;FTRE;67;120906;195;193;198;194;195;194;621;;195;194;0;500325;0;
TQBR;2018-10-23;БУДУЩЕЕ ао;FTRE;84;217755;195;194;205;195;197;197;1103;;196;195;0;500273;0;
TQBR;2018-10-24;БУДУЩЕЕ ао;FTRE;34;81009;198;194;198;195;195;195;416;;196;195;0;520637;0;
TQBR;2018-10-25;БУДУЩЕЕ ао;FTRE;97;137005;197;191;198;195;195;195;704;;196;195;0;523434;0;
TQBR;2018-10-26;БУДУЩЕЕ ао;FTRE;20;91704;194;194;196;195;195;195;470;;196;195;0;526500;0;
TQBR;2018-10-29;БУДУЩЕЕ ао;FTRE;31;60951;196;194;196;195;194;195;314;;195;195;0;503089;0;
TQBR;2018-10-30;БУДУЩЕЕ ао;FTRE;18;11091;194;194;196;194;195;194;57;;195;194;0;514180;0;
TQBR;2018-10-31;БУДУЩЕЕ ао;FTRE;103;272141;195;194;203;196;198;196;1375;;196;196;0;501039;0;
TQBR;2018-11-01;БУДУЩЕЕ ао;FTRE;128;125487.6;195.4;195.4;206;198.8;200.2;198.8;627;;197.6;198.8;0;537530.6;0;
TQBR;2018-11-02;БУДУЩЕЕ ао;FTRE;94;47537.8;203.6;196;205;200;200.6;200;237;;198.2;200;0;503406.4;0;
TQBR;2018-11-06;БУДУЩЕЕ ао;FTRE;322;431214.2;203.6;193.4;203.6;197;196.4;197;2197;;196.8;197;0;507305.2;0;
TQBR;2018-11-07;БУДУЩЕЕ ао;FTRE;1268;6579902.8;194.4;192;275.6;275.6;245;275.6;26861;245;245;275.6;6579902.8;6579902.8;6579902.8;
TQBR;2018-11-08;БУДУЩЕЕ ао;FTRE;4417;34796648.4;303.2;255;385.6;255.2;340.4;255.2;102239;340.4;340.4;255.2;34796648.4;34796648.4;34796648.4;
TQBR;2018-11-09;БУДУЩЕЕ ао;FTRE;2983;19534613;250.2;228.6;309.6;235;272.8;235;71625;272.8;272.8;235;19534613;19534613;19534613;
TQBR;2018-11-12;БУДУЩЕЕ ао;FTRE;2014;8771812.8;247.8;235.4;269.8;245;250.4;245;35047;250.2;250.2;245;8771812.8;8771812.8;8771812.8;
TQBR;2018-11-13;БУДУЩЕЕ ао;FTRE;1237;4752577.4;249;240.2;254.6;252;247.2;252;19229;247.2;247.2;252;4752577.4;4752577.4;4752577.4;
TQBR;2018-11-14;БУДУЩЕЕ ао;FTRE;1007;4260438.2;243.2;230;249.8;236;237.2;236;17964;237.2;237.2;236;4260438.2;4260438.2;4260438.2;
TQBR;2018-11-15;БУДУЩЕЕ ао;FTRE;1505;4168663.4;237;225.6;255;242;237;242;17598;236.8;236.8;242;4168663.4;4168663.4;4168663.4;
TQBR;2018-11-16;БУДУЩЕЕ ао;FTRE;496;1552516.8;248.4;230;248.4;231.2;234;231.2;6638;233.8;233.8;231.2;1552516.8;1552516.8;1552516.8;
TQBR;2018-11-19;БУДУЩЕЕ ао;FTRE;668;2020596.2;233.6;231;241.2;234;235.4;234;8589;235.2;235.2;234;2020596.2;2020596.2;2020596.2;
TQBR;2018-11-20;БУДУЩЕЕ ао;FTRE;729;1772191.2;236;232.4;249.6;235.8;237.6;235.8;7463;237.4;237.4;235.8;1772191.2;1772191.2;1772191.2;
TQBR;2018-11-21;БУДУЩЕЕ ао;FTRE;544;2243214.8;237.4;232.4;245;237.4;236;237.4;9504;236;236;237.4;2243214.8;2243214.8;2243214.8;
TQBR;2018-11-22;БУДУЩЕЕ ао;FTRE;1806;8114069.4;244;235.2;274.4;245;250.8;245;32352;250.8;250.8;245;8114069.4;8114069.4;8114069.4;
TQBR;2018-11-23;БУДУЩЕЕ ао;FTRE;445;1475300.4;245;238.2;246.8;240.2;242.8;240.2;6075;242.8;242.8;240.2;1475300.4;1475300.4;1475300.4;
TQBR;2018-11-26;БУДУЩЕЕ ао;FTRE;429;1634385.4;238;236.8;249.6;242;242.4;242;6742;242.4;242.4;242;1634385.4;1634385.4;1634385.4;
TQBR;2018-11-27;БУДУЩЕЕ ао;FTRE;530;1752882;240;239.6;258;250.6;248;250.6;7072;247.8;247.8;250.6;1752882;1752882;1752882;
TQBR;2018-11-28;БУДУЩЕЕ ао;FTRE;396;2332400.4;250.6;245;259;245.4;251;245.4;9295;251;251;245.4;2332400.4;2332400.4;2332400.4;
TQBR;2018-11-29;БУДУЩЕЕ ао;FTRE;422;772182.6;249.8;243.2;254.8;246.2;247.2;246.2;3125;247;247;246.2;772182.6;772182.6;772182.6;
TQBR;2018-11-30;БУДУЩЕЕ ао;FTRE;534;1567567.8;252.4;240.4;252.4;240.6;243.6;240.6;6434;243.6;243.6;240.6;1567567.8;1567567.8;1567567.8;
TQBR;2018-12-03;БУДУЩЕЕ ао;FTRE;575;1413887.6;254.8;230;254.8;233.6;238.4;233.6;5930;238.4;238.4;233.6;1413887.6;1413887.6;1413887.6;
TQBR;2018-12-04;БУДУЩЕЕ ао;FTRE;475;903500.6;234;222.4;238.2;225;228.6;225;3953;228.6;228.6;225;903500.6;903500.6;903500.6;
TQBR;2018-12-05;БУДУЩЕЕ ао;FTRE;645;1145504.6;228.4;219.2;233;228.8;225.4;228.8;5083;225.4;225.4;228.8;1145504.6;1145504.6;1145504.6;
TQBR;2018-12-06;БУДУЩЕЕ ао;FTRE;497;798607.8;230;220;232;232;225.2;232;3547;225.2;225.2;232;798607.8;798607.8;798607.8;
TQBR;2018-12-07;БУДУЩЕЕ ао;FTRE;569;640100;229.8;226.8;239.6;237.6;234;237.6;2736;234;234;237.6;640100;640100;640100;
TQBR;2018-12-10;БУДУЩЕЕ ао;FTRE;570;696696.2;241.4;230.2;241.8;235;234.8;235;2969;234.6;234.6;235;696696.2;696696.2;696696.2;
TQBR;2018-12-11;БУДУЩЕЕ ао;FTRE;461;817741;239;221;239;226.6;228;226.6;3588;228;228;226.6;817741;817741;817741;
TQBR;2018-12-12;БУДУЩЕЕ ао;FTRE;586;1839338.8;229;212.8;229;215.2;218.4;215.2;8424;218.4;218.4;215.2;1839338.8;1839338.8;1839338.8;
TQBR;2018-12-13;БУДУЩЕЕ ао;FTRE;256;524935.4;213.4;212;217;216;215.2;216;2440;215.2;215.2;216;524935.4;524935.4;524935.4;
TQBR;2018-12-14;БУДУЩЕЕ ао;FTRE;576;785067.2;217;206;218.8;209;210.6;209;3729;210.6;210.6;209;785067.2;785067.2;785067.2;
TQBR;2018-12-17;БУДУЩЕЕ ао;FTRE;1126;2325929;206.2;188.8;210.6;189.2;194.8;189.2;11943;194.8;194.8;189.2;2325929;2325929;2325929;
TQBR;2018-12-18;БУДУЩЕЕ ао;FTRE;1403;3989742.8;190.4;172;195;175;191.8;175;22374;178.4;178.4;175;3989742.8;3989742.8;3989742.8;
TQBR;2018-12-19;БУДУЩЕЕ ао;FTRE;1156;3330175;176.6;160.2;176.6;162;168.8;162;19735;168.8;168.8;162;3330175;3330175;3330175;
TQBR;2018-12-20;БУДУЩЕЕ ао;FTRE;2218;4097476;160;152.2;175;158;162.4;158;25252;162.2;162.2;158;4097476;4097476;4097476;
TQBR;2018-12-21;БУДУЩЕЕ ао;FTRE;1566;3915645;156.6;152.6;176.4;166.6;164.6;166.6;23796;164.6;164.6;166.6;3915645;3915645;3915645;


