,BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL
0,TQBR,2018-10-01,УралСиб ао,USBN,61,137344,0.0642,0.0624,0.0657,0.0649,0.0645,0.0649,2130000,,0.0641,0.0649,0,500964,0,
1,TQBR,2018-10-02,УралСиб ао,USBN,54,234112,0.0657,0.0627,0.0657,0.0638,0.064,0.0638,3660000,,0.0642,0.0638,0,500381,0,
2,TQBR,2018-10-03,УралСиб ао,USBN,43,105987,0.0644,0.0637,0.0655,0.0647,0.0646,0.0655,1640000,,0.0643,0.0647,0,524835,0,
3,TQBR,2018-10-04,УралСиб ао,USBN,13,32411,0.0648,0.0645,0.0653,0.0645,0.0648,0.0645,500000,,0.0643,0.0645,0,502777,0,
4,TQBR,2018-10-05,УралСиб ао,USBN,31,58469,0.0646,0.0622,0.0646,0.0643,0.0636,0.0643,920000,,0.0643,0.0643,0,501975,0,
5,TQBR,2018-10-08,УралСиб ао,USBN,221,832440,0.0648,0.0627,0.065,0.0631,0.0637,0.0627,13060000,0.0637,0.0637,0.0631,832440,832440,832440,
6,TQBR,2018-10-09,УралСиб ао,USBN,15,46665,0.0628,0.0628,0.0638,0.0637,0.0631,0.0637,740000,,0.0634,0.0637,0,501217,0,
7,TQBR,2018-10-10,УралСиб ао,USBN,25,98877,0.0637,0.0631,0.0643,0.0639,0.0638,0.0639,1550000,,0.0633,0.0639,0,500355,0,
8,TQBR,2018-10-11,УралСиб ао,USBN,46,193030,0.0627,0.0595,0.0628,0.0615,0.0611,0.0614,3160000,,0.0625,0.0615,0,501673,0,
9,TQBR,2018-10-12,УралСиб ао,USBN,74,146082,0.0618,0.0613,0.064,0.0627,0.0624,0.0627,2340000,,0.0622,0.0627,0,502320,0,
10,TQBR,2018-10-15,УралСиб ао,USBN,28,280973,0.0622,0.0615,0.0627,0.0615,0.0618,0.0615,4550000,,0.0619,0.0615,0,503286,0,
11,TQBR,2018-10-16,УралСиб ао,USBN,10,29287,0.0611,0.0608,0.0611,0.061,0.061,0.061,480000,,0.0619,0.061,0,501407,0,
12,TQBR,2018-10-17,УралСиб ао,USBN,84,417689,0.0613,0.06,0.0625,0.0606,0.061,0.0607,6850000,,0.0611,0.0606,0,541071,0,
13,TQBR,2018-10-18,УралСиб ао,USBN,23,30065,0.0613,0.061,0.0618,0.0611,0.0614,0.0617,490000,,0.0611,0.0611,0,571136,0,
14,TQBR,2018-10-19,УралСиб ао,USBN,42,166908,0.0611,0.06,0.0613,0.0602,0.0605,0.06,2760000,,0.0608,0.0602,0,543434,0,
15,TQBR,2018-10-22,УралСиб ао,USBN,222,353269,0.0604,0.0601,0.066,0.0615,0.0617,0.0615,5730000,,0.0613,0.0615,0,501847,0,
16,TQBR,2018-10-23,УралСиб ао,USBN,24,84167,0.0611,0.0606,0.0616,0.0611,0.061,0.0616,1380000,,0.0613,0.0611,0,507746,0,
17,TQBR,2018-10-24,УралСиб ао,USBN,40,90112,0.0614,0.0612,0.0624,0.0621,0.0617,0.0621,1460000,,0.0616,0.0621,0,502461,0,
18,TQBR,2018-10-25,УралСиб ао,USBN,29,77143,0.0624,0.0613,0.0626,0.0617,0.0617,0.0617,1250000,,0.0614,0.0617,0,504646,0,
19,TQBR,2018-10-26,УралСиб ао,USBN,29,86066,0.0615,0.0602,0.0622,0.0606,0.0606,0.0606,1420000,,0.0612,0.0606,0,501081,0,
20,TQBR,2018-10-29,УралСиб ао,USBN,43,98443,0.0602,0.06,0.0621,0.0616,0.0608,0.0616,1620000,,0.0611,0.0616,0,500705,0,
21,TQBR,2018-10-30,УралСиб ао,USBN,26,57959,0.0626,0.0619,0.0627,0.0625,0.0623,0.0625,930000,,0.0613,0.0625,0,501270,0,
22,TQBR,2018-10-31,УралСиб ао,USBN,22,123460,0.0622,0.062,0.0624,0.0622,0.062,0.0622,1990000,,0.0615,0.0622,0,502383,0,
23,TQBR,2018-11-01,УралСиб ао,USBN,18,645495,0.0622,0.062,0.0623,0.062,0.062,0.062,10410000,0.062,0.062,0.062,645495,645495,645495,
24,TQBR,2018-11-02,УралСиб ао,USBN,20,167491,0.062,0.062,0.0624,0.0623,0.062,0.0623,2700000,,0.062,0.0623,0,714951,0,
25,TQBR,2018-11-06,УралСиб ао,USBN,27,66966,0.0615,0.0615,0.0625,0.0622,0.062,0.0622,1080000,,0.062,0.0622,0,781917,0,
26,TQBR,2018-11-07,УралСиб ао,USBN,195,648741,0.0626,0.0626,0.0688,0.065,0.0653,0.065,9930000,0.0653,0.0653,0.065,648741,648741,648741,
27,TQBR,2018-11-08,УралСиб ао,USBN,92,1084745,0.0648,0.0607,0.065,0.0614,0.0628,0.0622,17260000,0.0628,0.0628,0.0614,1084745,1084745,1084745,
28,TQBR,2018-11-09,УралСиб ао,USBN,39,698794,0.063,0.0625,0.0636,0.0627,0.063,0.0627,11090000,0.063,0.063,0.0627,698794,698794,698794,
29,TQBR,2018-11-12,УралСиб ао,USBN,10,46243,0.0625,0.0619,0.0628,0.0627,0.0625,0.0628,740000,,0.063,0.0627,0,657991,0,
30,TQBR,2018-11-13,УралСиб ао,USBN,40,82636,0.0619,0.0615,0.0628,0.0623,0.0621,0.0623,1330000,,0.0629,0.0623,0,740627,0,
31,TQBR,2018-11-14,УралСиб ао,USBN,15,32615,0.062,0.0615,0.062,0.0615,0.0615,0.0615,530000,,0.0628,0.0615,0,773242,0,
32,TQBR,2018-11-15,УралСиб ао,USBN,11,23399,0.0615,0.0614,0.0622,0.062,0.0616,0.062,380000,,0.0628,0.062,0,796641,0,
33,TQBR,2018-11-16,УралСиб ао,USBN,7,9847,0.0614,0.0614,0.0619,0.0617,0.0615,0.0617,160000,,0.0628,0.0617,0,806488,0,
34,TQBR,2018-11-19,УралСиб ао,USBN,19,213230,0.0622,0.0616,0.0626,0.062,0.062,0.062,3440000,,0.0622,0.062,0,555852,0,
