history

BOARDID;TRADEDATE;SHORTNAME;SECID;NUMTRADES;VALUE;OPEN;LOW;HIGH;LEGALCLOSEPRICE;WAPRICE;CLOSE;VOLUME;MARKETPRICE2;MARKETPRICE3;ADMITTEDQUOTE;MP2VALTRD;MARKETPRICE3TRADESVALUE;ADMITTEDVALUE;WAVAL
TQBR;2018-10-01;СтаврЭнСбп;STSBP;80;347285;0.232;0.231;0.268;0.265;0.257;0.265;1351000;;0.25;0.265;0;502187;0;
TQBR;2018-10-02;СтаврЭнСбп;STSBP;10;4502;0.265;0.262;0.268;0.262;0.265;0.262;17000;;0.25;0.262;0;506689;0;
TQBR;2018-10-03;СтаврЭнСбп;STSBP;14;18765;0.262;0.26;0.265;0.26;0.264;0.26;71000;;0.252;0.26;0;501549;0;
TQBR;2018-10-04;СтаврЭнСбп;STSBP;8;22917;0.266;0.26;0.267;0.26;0.266;0.26;86000;;0.253;0.26;0;511259;0;
TQBR;2018-10-05;СтаврЭнСбп;STSBP;21;49305;0.268;0.25;0.268;0.259;0.253;0.259;195000;;0.255;0.259;0;500039;0;
TQBR;2018-10-08;СтаврЭнСбп;STSBP;14;8126;0.246;0.24;0.257;0.254;0.246;0.257;33000;;0.255;0.254;0;500667;0;
TQBR;2018-10-09;СтаврЭнСбп;STSBP;17;36766;0.255;0.243;0.256;0.25;0.25;0.252;147000;;0.256;0.25;0;500168;0;
TQBR;2018-10-10;СтаврЭнСбп;STSBP;32;40731;0.25;0.245;0.252;0.25;0.247;0.25;165000;;0.257;0.25;0;500162;0;
TQBR;2018-10-11;СтаврЭнСбп;STSBP;17;6852;0.244;0.24;0.248;0.245;0.245;0.245;28000;;0.256;0.245;0;507014;0;
TQBR;2018-10-12;СтаврЭнСбп;STSBP;30;13829;0.245;0.24;0.248;0.245;0.243;0.245;57000;;0.256;0.245;0;508091;0;
TQBR;2018-10-15;СтаврЭнСбп;STSBP;21;25415;0.248;0.245;0.253;0.252;0.247;0.25;103000;;0.256;0.252;0;505328;0;
TQBR;2018-10-16;СтаврЭнСбп;STSBP;6;2263;0.25;0.25;0.252;0.252;0.251;0.252;9000;;0.256;0.252;0;507591;0;
TQBR;2018-10-17;СтаврЭнСбп;STSBP;22;22015;0.251;0.249;0.262;0.257;0.256;0.257;86000;;0.256;0.257;0;529606;0;
TQBR;2018-10-18;СтаврЭнСбп;STSBP;35;21967;0.252;0.252;0.26;0.256;0.255;0.256;86000;;0.256;0.256;0;510417;0;
TQBR;2018-10-19;СтаврЭнСбп;STSBP;17;6678;0.258;0.253;0.258;0.255;0.257;0.255;26000;;0.256;0.255;0;517095;0;
TQBR;2018-10-22;СтаврЭнСбп;STSBP;9;6644;0.252;0.252;0.257;0.254;0.256;0.254;26000;;0.256;0.254;0;523739;0;
TQBR;2018-10-23;СтаврЭнСбп;STSBP;25;21889;0.25;0.25;0.26;0.256;0.258;0.256;85000;;0.256;0.256;0;503033;0;
TQBR;2018-10-24;СтаврЭнСбп;STSBP;12;10779;0.255;0.251;0.257;0.257;0.257;0.257;42000;;0.256;0.257;0;513812;0;
TQBR;2018-10-25;СтаврЭнСбп;STSBP;12;11519;0.258;0.254;0.259;0.256;0.256;0.256;45000;;0.256;0.256;0;525331;0;
TQBR;2018-10-26;СтаврЭнСбп;STSBP;53;101939;0.246;0.242;0.255;0.243;0.244;0.25;417000;;0.253;0.243;0;506745;0;
TQBR;2018-10-29;СтаврЭнСбп;STSBP;13;9999;0.25;0.241;0.25;0.248;0.244;0.248;41000;;0.253;0.248;0;506179;0;
TQBR;2018-10-30;СтаврЭнСбп;STSBP;7;14683;0.241;0.241;0.247;0.246;0.245;0.246;60000;;0.252;0.246;0;520862;0;
TQBR;2018-10-31;СтаврЭнСбп;STSBP;36;26524;0.247;0.243;0.252;0.25;0.248;0.25;107000;;0.251;0.25;0;500733;0;
TQBR;2018-11-01;СтаврЭнСбп;STSBP;16;12003;0.25;0.25;0.251;0.251;0.25;0.25;48000;;0.251;0.251;0;506211;0;
TQBR;2018-11-02;СтаврЭнСбп;STSBP;21;42013;0.25;0.25;0.253;0.252;0.25;0.252;168000;;0.25;0.252;0;511654;0;
TQBR;2018-11-06;СтаврЭнСбп;STSBP;16;76354;0.25;0.25;0.255;0.254;0.25;0.255;305000;;0.249;0.254;0;506574;0;
TQBR;2018-11-07;СтаврЭнСбп;STSBP;21;19502;0.251;0.251;0.259;0.255;0.257;0.255;76000;;0.249;0.255;0;500576;0;
TQBR;2018-11-08;СтаврЭнСбп;STSBP;33;96834;0.255;0.252;0.261;0.259;0.254;0.259;381000;;0.251;0.259;0;500088;0;
TQBR;2018-11-09;СтаврЭнСбп;STSBP;5;7644;0.258;0.254;0.258;0.258;0.255;0.258;30000;;0.251;0.258;0;505209;0;
TQBR;2018-11-12;СтаврЭнСбп;STSBP;13;7005;0.259;0.259;0.261;0.259;0.259;0.259;27000;;0.251;0.259;0;500208;0;
TQBR;2018-11-13;СтаврЭнСбп;STSBP;10;5888;0.257;0.254;0.259;0.259;0.256;0.259;23000;;0.251;0.259;0;501406;0;
TQBR;2018-11-14;СтаврЭнСбп;STSBP;42;155738;0.256;0.249;0.259;0.254;0.252;0.254;619000;;0.251;0.254;0;500030;0;
TQBR;2018-11-15;СтаврЭнСбп;STSBP;14;17383;0.254;0.254;0.26;0.256;0.256;0.256;68000;;0.251;0.256;0;505912;0;
TQBR;2018-11-16;СтаврЭнСбп;STSBP;5;2299;0.255;0.255;0.256;0.256;0.255;0.256;9000;;0.251;0.256;0;508211;0;
TQBR;2018-11-19;СтаврЭнСбп;STSBP;22;33022;0.253;0.25;0.256;0.255;0.252;0.255;131000;;0.252;0.255;0;500716;0;
TQBR;2018-11-20;СтаврЭнСбп;STSBP;10;10147;0.257;0.252;0.257;0.252;0.254;0.252;40000;;0.252;0.252;0;502756;0;
TQBR;2018-11-21;СтаврЭнСбп;STSBP;43;210950;0.253;0.245;0.254;0.248;0.249;0.253;848000;;0.251;0.248;0;519187;0;
TQBR;2018-11-22;СтаврЭнСбп;STSBP;11;8922;0.246;0.246;0.252;0.248;0.248;0.248;36000;;0.251;0.248;0;528109;0;
TQBR;2018-11-23;СтаврЭнСбп;STSBP;18;57297;0.249;0.247;0.25;0.249;0.249;0.249;230000;;0.25;0.249;0;500104;0;
TQBR;2018-11-26;СтаврЭнСбп;STSBP;26;78416;0.25;0.246;0.25;0.247;0.247;0.247;317000;;0.25;0.247;0;501719;0;
TQBR;2018-11-27;СтаврЭнСбп;STSBP;11;7364;0.25;0.245;0.25;0.247;0.245;0.247;30000;;0.25;0.247;0;509083;0;
TQBR;2018-11-28;СтаврЭнСбп;STSBP;18;80303;0.247;0.247;0.25;0.25;0.248;0.25;324000;;0.249;0.25;0;501277;0;
TQBR;2018-11-29;СтаврЭнСбп;STSBP;50;133453;0.249;0.249;0.259;0.25;0.254;0.25;526000;;0.249;0.25;0;545850;0;
TQBR;2018-11-30;СтаврЭнСбп;STSBP;9;254820;0.253;0.25;0.253;0.252;0.25;0.252;1019000;;0.25;0.252;0;500393;0;
TQBR;2018-12-03;СтаврЭнСбп;STSBP;10;14813;0.251;0.25;0.252;0.251;0.251;0.251;59000;;0.25;0.251;0;515206;0;
TQBR;2018-12-04;СтаврЭнСбп;STSBP;29;10013;0.25;0.25;0.254;0.25;0.25;0.25;40000;;0.251;0.25;0;500516;0;
TQBR;2018-12-05;СтаврЭнСбп;STSBP;3;1498;0.25;0.249;0.25;0.249;0.25;0.249;6000;;0.251;0.249;0;502014;0;
TQBR;2018-12-06;СтаврЭнСбп;STSBP;4;2736;0.249;0.248;0.251;0.248;0.249;0.25;11000;;0.251;0.248;0;501563;0;
TQBR;2018-12-07;СтаврЭнСбп;STSBP;35;379718;0.25;0.242;0.25;0.249;0.248;0.249;1533000;;0.249;0.249;0;654040;0;
TQBR;2018-12-10;СтаврЭнСбп;STSBP;3;994;0.249;0.248;0.249;0.248;0.249;0.248;4000;;0.249;0.248;0;655034;0;
TQBR;2018-12-11;СтаврЭнСбп;STSBP;11;72807;0.249;0.248;0.25;0.25;0.249;0.25;292000;;0.249;0.25;0;727841;0;
TQBR;2018-12-12;СтаврЭнСбп;STSBP;13;9488;0.25;0.249;0.25;0.249;0.25;0.249;38000;;0.249;0.249;0;737329;0;
TQBR;2018-12-13;СтаврЭнСбп;STSBP;84;773799;0.248;0.245;0.261;0.257;0.25;0.257;3095000;0.25;0.25;0.257;773799;773799;773799;
TQBR;2018-12-14;СтаврЭнСбп;STSBP;13;12158;0.258;0.251;0.259;0.253;0.253;0.253;48000;;0.252;0.253;0;501866;0;
TQBR;2018-12-17;СтаврЭнСбп;STSBP;30;16899;0.255;0.255;0.262;0.257;0.26;0.257;65000;;0.252;0.257;0;518765;0;
TQBR;2018-12-18;СтаврЭнСбп;STSBP;6;8246;0.252;0.249;0.256;0.256;0.25;0.256;33000;;0.252;0.256;0;527011;0;
TQBR;2018-12-19;СтаврЭнСбп;STSBP;19;9016;0.255;0.254;0.262;0.258;0.258;0.258;35000;;0.252;0.258;0;536027;0;
TQBR;2018-12-20;СтаврЭнСбп;STSBP;14;14095;0.249;0.248;0.256;0.253;0.252;0.256;56000;;0.252;0.253;0;500122;0;
TQBR;2018-12-21;СтаврЭнСбп;STSBP;7;4270;0.256;0.249;0.256;0.25;0.251;0.254;17000;;0.252;0.25;0;504392;0;


