history

BOARDID;TRADEDATE;SHORTNAME;SECID;NUMTRADES;VALUE;OPEN;LOW;HIGH;LEGALCLOSEPRICE;WAPRICE;CLOSE;VOLUME;MARKETPRICE2;MARKETPRICE3;ADMITTEDQUOTE;MP2VALTRD;MARKETPRICE3TRADESVALUE;ADMITTEDVALUE;WAVAL
TQBR;2018-10-01;МРСК Центр;MRKC;229;623419;0.295;0.291;0.2965;0.294;0.294;0.294;2119000;0.294;0.294;0.294;623419;623419;623419;
TQBR;2018-10-02;МРСК Центр;MRKC;484;3194736;0.2935;0.293;0.303;0.3015;0.3;0.302;10652000;0.3;0.3;0.3015;3194736;3194736;3194736;
TQBR;2018-10-03;МРСК Центр;MRKC;863;4536030;0.3015;0.3015;0.3125;0.3105;0.308;0.312;14723000;0.308;0.308;0.3105;4536030;4536030;4536030;
TQBR;2018-10-04;МРСК Центр;MRKC;390;4487327.5;0.309;0.3035;0.313;0.309;0.311;0.3085;14436000;0.311;0.311;0.309;4487327.5;4487327.5;4487327.5;
TQBR;2018-10-05;МРСК Центр;MRKC;252;2322250.5;0.308;0.3065;0.313;0.313;0.3095;0.313;7504000;0.3095;0.3095;0.313;2322250.5;2322250.5;2322250.5;
TQBR;2018-10-08;МРСК Центр;MRKC;1109;14057294.5;0.3085;0.3;0.317;0.306;0.3035;0.306;46351000;0.3035;0.3035;0.306;14057294.5;14057294.5;14057294.5;
TQBR;2018-10-09;МРСК Центр;MRKC;261;1866097;0.3065;0.3005;0.307;0.302;0.302;0.302;6153000;0.3035;0.3035;0.302;1866097;1866097;1866097;
TQBR;2018-10-10;МРСК Центр;MRKC;206;2532998.5;0.306;0.2995;0.3075;0.3015;0.301;0.3015;8416000;0.301;0.301;0.3015;2532998.5;2532998.5;2532998.5;
TQBR;2018-10-11;МРСК Центр;MRKC;496;3738494;0.298;0.292;0.3045;0.303;0.2975;0.303;12568000;0.2975;0.2975;0.303;3738494;3738494;3738494;
TQBR;2018-10-12;МРСК Центр;MRKC;129;1023200.5;0.3025;0.298;0.3035;0.2995;0.3;0.2995;3409000;0.3;0.3;0.2995;1023200.5;1023200.5;1023200.5;
TQBR;2018-10-15;МРСК Центр;MRKC;184;4083674;0.3025;0.2985;0.304;0.299;0.3;0.299;13602000;0.3;0.3;0.299;4083674;4083674;4083674;
TQBR;2018-10-16;МРСК Центр;MRKC;97;1162469;0.301;0.2995;0.3045;0.303;0.302;0.3025;3849000;0.302;0.302;0.303;1162469;1162469;1162469;
TQBR;2018-10-17;МРСК Центр;MRKC;131;2548935;0.301;0.3;0.3045;0.302;0.3025;0.3025;8427000;0.3025;0.3025;0.302;2548935;2548935;2548935;
TQBR;2018-10-18;МРСК Центр;MRKC;254;6611584;0.2995;0.2995;0.3065;0.3;0.303;0.3;21810000;0.303;0.303;0.3;6611584;6611584;6611584;
TQBR;2018-10-19;МРСК Центр;MRKC;208;3268761.5;0.3015;0.2985;0.303;0.2995;0.3015;0.2995;10833000;0.3015;0.3015;0.2995;3268761.5;3268761.5;3268761.5;
TQBR;2018-10-22;МРСК Центр;MRKC;209;1584909;0.3;0.296;0.301;0.2965;0.3;0.298;5296000;0.2995;0.2995;0.2965;1584909;1584909;1584909;
TQBR;2018-10-23;МРСК Центр;MRKC;243;1735621.5;0.2975;0.293;0.2975;0.296;0.295;0.296;5882000;0.295;0.295;0.296;1735621.5;1735621.5;1735621.5;
TQBR;2018-10-24;МРСК Центр;MRKC;245;1811053.5;0.296;0.2945;0.302;0.302;0.299;0.302;6056000;0.299;0.299;0.302;1811053.5;1811053.5;1811053.5;
TQBR;2018-10-25;МРСК Центр;MRKC;204;1190388.5;0.2975;0.2945;0.299;0.298;0.2965;0.298;4014000;0.2965;0.2965;0.298;1190388.5;1190388.5;1190388.5;
TQBR;2018-10-26;МРСК Центр;MRKC;798;6725723;0.296;0.282;0.2995;0.2845;0.2875;0.2845;23414000;0.2875;0.2875;0.2845;6725723;6725723;6725723;
TQBR;2018-10-29;МРСК Центр;MRKC;469;2208218.5;0.288;0.2775;0.288;0.2845;0.283;0.2845;7808000;0.283;0.283;0.2845;2208218.5;2208218.5;2208218.5;
TQBR;2018-10-30;МРСК Центр;MRKC;311;584605.5;0.284;0.2815;0.2845;0.283;0.2825;0.283;2069000;0.2825;0.2825;0.283;584605.5;584605.5;584605.5;
TQBR;2018-10-31;МРСК Центр;MRKC;278;1335222.5;0.2845;0.281;0.2855;0.284;0.283;0.284;4716000;0.283;0.283;0.284;1335222.5;1335222.5;1335222.5;
TQBR;2018-11-01;МРСК Центр;MRKC;227;746326.8;0.2846;0.282;0.2896;0.2838;0.2832;0.2838;2636000;0.2832;0.2832;0.2838;746326.8;746326.8;746326.8;
TQBR;2018-11-02;МРСК Центр;MRKC;397;3314361.2;0.285;0.2842;0.2898;0.2876;0.2888;0.2876;11482000;0.2886;0.2886;0.2876;3314361.2;3314361.2;3314361.2;
TQBR;2018-11-06;МРСК Центр;MRKC;150;1261295.2;0.2906;0.2862;0.2906;0.2878;0.288;0.2878;4379000;0.288;0.288;0.2878;1261295.2;1261295.2;1261295.2;
TQBR;2018-11-07;МРСК Центр;MRKC;90;363130.2;0.286;0.286;0.2892;0.2882;0.2878;0.2882;1262000;;0.2874;0.2882;0;502449.4;0;
TQBR;2018-11-08;МРСК Центр;MRKC;303;3057147.6;0.2884;0.2854;0.2928;0.2882;0.2896;0.2882;10556000;0.2896;0.2896;0.2882;3057147.6;3057147.6;3057147.6;
TQBR;2018-11-09;МРСК Центр;MRKC;145;831855.6;0.2886;0.285;0.29;0.287;0.2864;0.287;2905000;0.2864;0.2864;0.287;831855.6;831855.6;831855.6;
TQBR;2018-11-12;МРСК Центр;MRKC;137;498415;0.2868;0.285;0.2898;0.2878;0.2868;0.2878;1738000;;0.2868;0.2878;0;500998;0;
TQBR;2018-11-13;МРСК Центр;MRKC;108;724359.8;0.2858;0.285;0.2896;0.2896;0.2876;0.2896;2519000;0.2876;0.2876;0.2896;724359.8;724359.8;724359.8;
TQBR;2018-11-14;МРСК Центр;MRKC;120;827669;0.2852;0.2852;0.29;0.2874;0.2874;0.2876;2881000;0.2872;0.2872;0.2874;827669;827669;827669;
