,BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL
0,TQBR,2018-10-01,iРоллман,RLMN,420,1945190,30.0,29.0,36.0,35.0,33.0,35.0,58180,33.0,33.0,35.0,1945190,1945190,1945190,
1,TQBR,2018-10-02,iРоллман,RLMN,870,5276020,35.0,34.0,41.0,39.0,38.0,39.0,137600,38.0,38.0,39.0,5276020,5276020,5276020,
2,TQBR,2018-10-03,iРоллман,RLMN,536,1931200,39.0,33.0,41.0,34.0,36.0,34.0,53990,36.0,36.0,34.0,1931200,1931200,1931200,
3,TQBR,2018-10-04,iРоллман,RLMN,418,2854840,35.0,29.0,35.0,31.0,31.0,31.0,90940,31.0,31.0,31.0,2854840,2854840,2854840,
4,TQBR,2018-10-05,iРоллман,RLMN,459,2614550,31.0,29.0,37.0,30.0,32.0,30.0,81600,32.0,32.0,30.0,2614550,2614550,2614550,
5,TQBR,2018-10-08,iРоллман,RLMN,296,1494300,30.0,29.0,33.0,33.0,31.0,33.0,47850,31.0,31.0,33.0,1494300,1494300,1494300,
6,TQBR,2018-10-09,iРоллман,RLMN,1093,8237380,32.0,31.0,46.0,46.0,41.0,46.0,202000,41.0,41.0,46.0,8237380,8237380,8237380,
7,TQBR,2018-10-10,iРоллман,RLMN,1533,10737460,48.0,39.0,53.0,43.0,46.0,43.0,235570,46.0,46.0,43.0,10737460,10737460,10737460,
8,TQBR,2018-10-11,iРоллман,RLMN,816,5209830,42.0,38.0,48.0,43.0,42.0,43.0,123210,42.0,42.0,43.0,5209830,5209830,5209830,
9,TQBR,2018-10-12,iРоллман,RLMN,380,3568070,44.0,43.0,49.0,47.0,46.0,47.0,77790,46.0,46.0,47.0,3568070,3568070,3568070,
10,TQBR,2018-10-15,iРоллман,RLMN,646,4942990,48.0,44.0,50.0,50.0,47.0,50.0,104910,47.0,47.0,50.0,4942990,4942990,4942990,
11,TQBR,2018-10-16,iРоллман,RLMN,351,1312010,50.0,47.0,51.0,47.0,49.0,47.0,26930,49.0,49.0,47.0,1312010,1312010,1312010,
12,TQBR,2018-10-17,iРоллман,RLMN,334,1173880,48.0,43.0,48.0,46.0,45.0,46.0,26090,45.0,45.0,46.0,1173880,1173880,1173880,
13,TQBR,2018-10-18,iРоллман,RLMN,595,3686810,46.0,39.0,47.0,40.0,42.0,40.0,87370,42.0,42.0,40.0,3686810,3686810,3686810,
14,TQBR,2018-10-19,iРоллман,RLMN,713,4303290,39.0,35.0,40.0,40.0,37.0,40.0,115740,37.0,37.0,40.0,4303290,4303290,4303290,
15,TQBR,2018-10-22,iРоллман,RLMN,385,2575780,40.0,35.0,41.0,38.0,38.0,38.0,67220,38.0,38.0,38.0,2575780,2575780,2575780,
