,BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,LOW,HIGH,CLOSE,LEGALCLOSEPRICE,ACCINT,WAPRICE,YIELDCLOSE,OPEN,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,MATDATE,DURATION,YIELDATWAP,IRICPICLOSE,BEICLOSE,COUPONPERCENT,COUPONVALUE,BUYBACKDATE,LASTTRADEDATE,FACEVALUE,CURRENCYID,CBRCLOSE,YIELDTOOFFER,YIELDLASTCOUPON,OFFERDATE,FACEUNIT
0,EQOB,2018-10-01,АльфаБО-22,RU000A0ZYGB6,2,908435.0,99.5,99.5,99.5,99.5,28.63,99.5,8.52,99.5,913,99.25,99.48,99.5,2005768.3,1041508.3,2005768.3,2032-12-04,717,8.52,,,,40.61,2020-11-25,2018-10-01,1000,SUR,,8.5027,,2020-11-27,RUB
1,EQOB,2018-10-02,АльфаБО-22,RU000A0ZYGB6,1,7000.0,100.0,100.0,100.0,100.0,28.85,100.0,8.25,100.0,7,99.25,99.48,100.0,2012768.3,968908.3,2012768.3,2032-12-04,716,8.25,,,,40.61,2020-11-25,2018-10-02,1000,SUR,,8.2348,,2020-11-27,RUB
2,EQOB,2018-10-03,АльфаБО-22,RU000A0ZYGB6,1,29997.0,99.99,99.99,99.99,99.99,29.07,99.99,8.26,99.99,30,99.49,99.49,99.99,998905.3,994886.1,998905.3,2032-12-04,715,8.26,,,,40.61,2020-11-25,2018-10-03,1000,SUR,,8.2403,,2020-11-27,RUB
3,EQOB,2018-10-04,АльфаБО-22,RU000A0ZYGB6,1,13986.0,99.9,99.9,99.9,99.9,29.29,99.9,8.31,99.9,14,99.49,99.49,99.9,1003848.1,1003848.1,1003848.1,2032-12-04,714,8.31,,,,40.61,2020-11-25,2018-10-04,1000,SUR,,8.2887,,2020-11-27,RUB
4,EQOB,2018-10-05,АльфаБО-22,RU000A0ZYGB6,7,1596231.0,99.0,99.9,99.9,99.9,29.52,99.02,8.31,99.0,1612,99.21,99.05,99.9,2555649.0,1647214.0,2555649.0,2032-12-04,713,8.79,,,,40.61,2020-11-25,2018-10-05,1000,SUR,,8.2884,,2020-11-27,RUB
5,EQOB,2018-10-08,АльфаБО-22,RU000A0ZYGB6,1,4000.0,100.0,100.0,100.0,100.0,30.18,100.0,8.26,100.0,4,99.05,99.05,100.0,1651214.0,1644214.0,1651214.0,2032-12-04,710,8.26,,,,40.61,2020-11-25,2018-10-08,1000,SUR,,8.2352,,2020-11-27,RUB
6,EQOB,2018-10-09,АльфаБО-22,RU000A0ZYGB6,1,49750.0,99.5,99.5,99.5,100.0,30.4,99.5,8.53,99.5,50,99.06,99.05,100.0,1693964.0,1663967.0,1693964.0,2032-12-04,709,8.53,,,,40.61,2020-11-25,2018-10-09,1000,SUR,,8.5061,,2020-11-27,RUB
7,EQOB,2018-10-10,АльфаБО-22,RU000A0ZYGB6,0,0.0,,,,100.0,30.62,,8.53,,0,99.05,99.05,100.0,1663967.0,1663967.0,1663967.0,2032-12-04,708,,,,,40.61,2020-11-25,2018-10-09,1000,SUR,,8.5186,,2020-11-27,RUB
8,EQOB,2018-10-11,АльфаБО-22,RU000A0ZYGB6,1,37000.0,100.0,100.0,100.0,100.0,30.85,100.0,8.26,100.0,37,99.06,99.06,100.0,1686981.0,1686981.0,1686981.0,2032-12-04,707,8.26,,,,40.61,2020-11-25,2018-10-11,1000,SUR,,8.2353,,2020-11-27,RUB
9,EQOB,2018-10-12,АльфаБО-22,RU000A0ZYGB6,1,41000.0,100.0,100.0,100.0,100.0,31.07,100.0,8.26,100.0,41,99.24,99.19,100.0,2687399.0,737981.0,2687399.0,2032-12-04,706,8.26,,,,40.61,2020-11-25,2018-10-12,1000,SUR,,8.2355,,2020-11-27,RUB
10,EQOB,2018-10-15,АльфаБО-22,RU000A0ZYGB6,1,16014.4,100.09,100.09,100.09,100.09,31.73,100.09,8.21,100.09,16,99.12,99.21,100.09,1794978.4,753995.4,1794978.4,2032-12-04,703,8.21,,,,40.61,2020-11-25,2018-10-15,1000,SUR,,8.1872,,2020-11-27,RUB
