,BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL
0,TQBR,2018-10-01,СаратЭн-ап,SAREP,40,67550,0.068,0.068,0.0735,0.071,0.0725,0.0705,930000,,0.0665,0.071,0,504945,0,
1,TQBR,2018-10-02,СаратЭн-ап,SAREP,9,18515,0.0685,0.067,0.07,0.07,0.0685,0.07,270000,,0.0665,0.07,0,500115,0,
2,TQBR,2018-10-03,СаратЭн-ап,SAREP,2,1415,0.0705,0.0705,0.071,0.071,0.071,0.071,20000,,0.0665,0.071,0,500270,0,
3,TQBR,2018-10-04,СаратЭн-ап,SAREP,14,29690,0.069,0.067,0.069,0.0675,0.067,0.067,440000,,0.067,0.0675,0,508120,0,
4,TQBR,2018-10-05,СаратЭн-ап,SAREP,0,0,,,,0.0675,,,0,,0.067,0.0675,0,508120,0,
5,TQBR,2018-10-08,СаратЭн-ап,SAREP,0,0,,,,0.0675,,,0,,0.067,0.0675,0,508120,0,
6,TQBR,2018-10-09,СаратЭн-ап,SAREP,4,2610,0.065,0.0645,0.066,0.066,0.0655,0.0655,40000,,0.067,0.066,0,510730,0,
7,TQBR,2018-10-10,СаратЭн-ап,SAREP,6,11170,0.0655,0.065,0.0675,0.0675,0.0655,0.0675,170000,,0.067,0.0675,0,501835,0,
8,TQBR,2018-10-11,СаратЭн-ап,SAREP,4,6510,0.065,0.0645,0.066,0.066,0.065,0.066,100000,,0.067,0.066,0,508345,0,
9,TQBR,2018-10-12,СаратЭн-ап,SAREP,3,1985,0.065,0.065,0.067,0.067,0.066,0.067,30000,,0.067,0.067,0,510330,0,
10,TQBR,2018-10-15,СаратЭн-ап,SAREP,1,650,0.065,0.065,0.065,0.065,0.0535,0.065,10000,,0.067,0.065,0,510980,0,
11,TQBR,2018-10-16,СаратЭн-ап,SAREP,0,0,,,,0.065,,,0,,0.067,0.065,0,510980,0,
12,TQBR,2018-10-17,СаратЭн-ап,SAREP,0,0,,,,0.065,,,0,,0.067,0.065,0,510980,0,
13,TQBR,2018-10-18,СаратЭн-ап,SAREP,0,0,,,,0.065,,,0,,0.067,0.065,0,510980,0,
14,TQBR,2018-10-19,СаратЭн-ап,SAREP,5,4595,0.066,0.0655,0.066,0.0655,0.0655,0.0655,70000,,0.067,0.0655,0,515575,0,
15,TQBR,2018-10-22,СаратЭн-ап,SAREP,16,25780,0.065,0.064,0.065,0.064,0.0645,0.064,400000,,0.067,0.064,0,501050,0,
16,TQBR,2018-10-23,СаратЭн-ап,SAREP,15,25220,0.063,0.0625,0.064,0.064,0.063,0.064,400000,,0.067,0.064,0,510385,0,
17,TQBR,2018-10-24,СаратЭн-ап,SAREP,0,0,,,,0.064,0.075,,0,,0.067,0.064,0,510385,0,
18,TQBR,2018-10-25,СаратЭн-ап,SAREP,3,8920,0.065,0.063,0.065,0.063,0.0635,0.063,140000,,0.067,0.063,0,504470,0,
19,TQBR,2018-10-26,СаратЭн-ап,SAREP,2,1950,0.065,0.065,0.065,0.065,0.065,0.065,30000,,0.067,0.065,0,506420,0,
20,TQBR,2018-10-29,СаратЭн-ап,SAREP,1,655,0.0655,0.0655,0.0655,0.0655,0.0655,0.0655,10000,,0.067,0.0655,0,507075,0,
