,BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL
0,TQBR,2018-10-01,ГИТ ао,GRNT,2998,31098700.0,0.551,0.551,0.696,0.6829999999999999,0.624,0.6829999999999999,49848000,0.624,0.624,0.6829999999999999,31098700.0,31098700.0,31098700.0,
1,TQBR,2018-10-02,ГИТ ао,GRNT,2721,22851516.0,0.685,0.563,0.73,0.584,0.621,0.584,36774000,0.621,0.621,0.584,22851516.0,22851516.0,22851516.0,
2,TQBR,2018-10-03,ГИТ ао,GRNT,930,7915394.0,0.588,0.5539999999999999,0.594,0.5720000000000001,0.569,0.5720000000000001,13919000,0.569,0.569,0.5720000000000001,7915394.0,7915394.0,7915394.0,
3,TQBR,2018-10-04,ГИТ ао,GRNT,588,4137241.0,0.586,0.532,0.586,0.539,0.551,0.539,7513000,0.551,0.551,0.539,4137241.0,4137241.0,4137241.0,
4,TQBR,2018-10-05,ГИТ ао,GRNT,373,1576976.0,0.536,0.531,0.55,0.532,0.5379999999999999,0.532,2932000,0.5379999999999999,0.5379999999999999,0.532,1576976.0,1576976.0,1576976.0,
5,TQBR,2018-10-08,ГИТ ао,GRNT,261,1081650.0,0.535,0.529,0.555,0.537,0.536,0.537,2019000,0.536,0.536,0.537,1081650.0,1081650.0,1081650.0,
6,TQBR,2018-10-09,ГИТ ао,GRNT,212,1361293.0,0.534,0.522,0.54,0.526,0.535,0.526,2545000,0.535,0.535,0.526,1361293.0,1361293.0,1361293.0,
7,TQBR,2018-10-10,ГИТ ао,GRNT,160,712823.0,0.529,0.52,0.536,0.527,0.526,0.527,1356000,0.526,0.526,0.527,712823.0,712823.0,712823.0,
8,TQBR,2018-10-11,ГИТ ао,GRNT,343,1256513.0,0.501,0.499,0.52,0.513,0.511,0.513,2460000,0.511,0.511,0.513,1256513.0,1256513.0,1256513.0,
9,TQBR,2018-10-12,ГИТ ао,GRNT,319,1320702.0,0.515,0.515,0.539,0.528,0.528,0.529,2501000,0.528,0.528,0.528,1320702.0,1320702.0,1320702.0,
10,TQBR,2018-10-15,ГИТ ао,GRNT,135,463951.0,0.529,0.524,0.536,0.5329999999999999,0.53,0.5329999999999999,876000,,0.529,0.5329999999999999,0.0,522054.0,0.0,
11,TQBR,2018-10-16,ГИТ ао,GRNT,190,896498.0,0.5329999999999999,0.526,0.54,0.531,0.531,0.531,1687000,0.531,0.531,0.531,896498.0,896498.0,896498.0,
12,TQBR,2018-10-17,ГИТ ао,GRNT,602,4149983.0,0.532,0.532,0.56,0.54,0.541,0.54,7673000,0.541,0.541,0.54,4149983.0,4149983.0,4149983.0,
13,TQBR,2018-10-18,ГИТ ао,GRNT,229,1145045.0,0.542,0.528,0.544,0.535,0.535,0.535,2139000,0.535,0.535,0.535,1145045.0,1145045.0,1145045.0,
14,TQBR,2018-10-19,ГИТ ао,GRNT,205,891211.0,0.5329999999999999,0.519,0.54,0.524,0.532,0.524,1675000,0.532,0.532,0.524,891211.0,891211.0,891211.0,
15,TQBR,2018-10-22,ГИТ ао,GRNT,322,867865.0,0.525,0.5,0.5329999999999999,0.509,0.512,0.509,1695000,0.512,0.512,0.509,867865.0,867865.0,867865.0,
16,TQBR,2018-10-23,ГИТ ао,GRNT,328,1503207.0,0.511,0.502,0.519,0.51,0.511,0.51,2942000,0.511,0.511,0.51,1503207.0,1503207.0,1503207.0,
