history

BOARDID;TRADEDATE;SHORTNAME;SECID;NUMTRADES;VALUE;OPEN;LOW;HIGH;LEGALCLOSEPRICE;WAPRICE;CLOSE;VOLUME;MARKETPRICE2;MARKETPRICE3;ADMITTEDQUOTE;MP2VALTRD;MARKETPRICE3TRADESVALUE;ADMITTEDVALUE;WAVAL
TQBR;2018-10-01;ВСМПО-АВСМ;VSMO;92;17763710;16820;16700;16860;16750;16770;16750;1059;16770;16770;16750;17763710;17763710;17763710;
TQBR;2018-10-02;ВСМПО-АВСМ;VSMO;46;1259460;16820;16750;16820;16790;16790;16790;75;16790;16790;16790;1259460;1259460;1259460;
TQBR;2018-10-03;ВСМПО-АВСМ;VSMO;152;6317400;16800;16700;16830;16790;16760;16780;377;16760;16760;16790;6317400;6317400;6317400;
TQBR;2018-10-04;ВСМПО-АВСМ;VSMO;83;3254330;16780;16720;16830;16720;16780;16720;194;16770;16770;16720;3254330;3254330;3254330;
TQBR;2018-10-05;ВСМПО-АВСМ;VSMO;104;3664450;16800;16680;16840;16700;16730;16700;219;16730;16730;16700;3664450;3664450;3664450;
TQBR;2018-10-08;ВСМПО-АВСМ;VSMO;148;6886010;16700;16620;17000;16690;16710;16690;412;16710;16710;16690;6886010;6886010;6886010;
TQBR;2018-10-09;ВСМПО-АВСМ;VSMO;170;11571380;16720;16600;16770;16690;16700;16700;693;16700;16700;16690;11571380;11571380;11571380;
TQBR;2018-10-10;ВСМПО-АВСМ;VSMO;275;20329590;16690;16620;16780;16660;16690;16660;1218;16690;16690;16660;20329590;20329590;20329590;
TQBR;2018-10-11;ВСМПО-АВСМ;VSMO;473;16625180;15900;15740;16150;16000;15970;16000;1041;15970;15970;16000;16625180;16625180;16625180;
TQBR;2018-10-12;ВСМПО-АВСМ;VSMO;162;5187630;16000;15940;16100;15950;16010;15950;324;16010;16010;15950;5187630;5187630;5187630;
TQBR;2018-10-15;ВСМПО-АВСМ;VSMO;186;7038830;15950;15800;15950;15910;15890;15910;443;15890;15890;15910;7038830;7038830;7038830;
TQBR;2018-10-16;ВСМПО-АВСМ;VSMO;106;2827940;16010;15940;16010;16000;15980;16010;177;15980;15980;16000;2827940;2827940;2827940;
TQBR;2018-10-17;ВСМПО-АВСМ;VSMO;83;2296850;16040;15900;16040;15950;15950;15950;144;15950;15950;15950;2296850;2296850;2296850;
TQBR;2018-10-18;ВСМПО-АВСМ;VSMO;89;4925470;15980;15920;16060;15930;15990;15930;308;15990;15990;15930;4925470;4925470;4925470;
TQBR;2018-10-19;ВСМПО-АВСМ;VSMO;110;3347480;15950;15900;16010;15920;15940;15940;210;15940;15940;15920;3347480;3347480;3347480;
TQBR;2018-10-22;ВСМПО-АВСМ;VSMO;100;2235450;15910;15800;15930;15870;15850;15910;141;15850;15850;15870;2235450;2235450;2235450;
