,BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL
0,TQBR,2018-10-01,iДонскЗР п,DZRDP,23,47840,2100.0,2070.0,2100.0,2100,2080.0,2100.0,23,,2050,2100,0,500400,0,
1,TQBR,2018-10-02,iДонскЗР п,DZRDP,3,6230,2070.0,2070.0,2090.0,2090,2080.0,2090.0,3,,2050,2090,0,500650,0,
2,TQBR,2018-10-03,iДонскЗР п,DZRDP,1,4180,2090.0,2090.0,2090.0,2090,2090.0,2090.0,2,,2050,2090,0,500900,0,
3,TQBR,2018-10-04,iДонскЗР п,DZRDP,4,48050,2090.0,2080.0,2090.0,2080,2090.0,2080.0,23,2060.0,2060,2080,541070,501120,541070,
4,TQBR,2018-10-05,iДонскЗР п,DZRDP,19,39240,2070.0,2040.0,2080.0,2060,2070.0,2060.0,19,,2070,2060,0,501990,0,
5,TQBR,2018-10-08,iДонскЗР п,DZRDP,11,22660,2050.0,2050.0,2070.0,2070,2060.0,2070.0,11,,2070,2070,0,500310,0,
6,TQBR,2018-10-09,iДонскЗР п,DZRDP,9,18540,2060.0,2060.0,2060.0,2060,2060.0,2060.0,9,,2070,2060,0,504640,0,
7,TQBR,2018-10-10,iДонскЗР п,DZRDP,80,195330,2070.0,2000.0,2070.0,2030,2040.0,2030.0,96,,2060,2030,0,500630,0,
8,TQBR,2018-10-11,iДонскЗР п,DZRDP,12,24190,2020.0,2010.0,2020.0,2010,2020.0,2010.0,12,,2060,2010,0,502060,0,
9,TQBR,2018-10-12,iДонскЗР п,DZRDP,19,53660,2010.0,1950.0,2030.0,2000,1990.0,2000.0,27,,2050,2000,0,501720,0,
10,TQBR,2018-10-15,iДонскЗР п,DZRDP,136,333270,2000.0,2000.0,2090.0,2070,2060.0,2070.0,162,,2040,2070,0,504140,0,
11,TQBR,2018-10-16,iДонскЗР п,DZRDP,1,2050,2050.0,2050.0,2050.0,2050,2050.0,2050.0,1,,2040,2050,0,500010,0,
12,TQBR,2018-10-17,iДонскЗР п,DZRDP,11,34430,2050.0,2000.0,2050.0,2040,2030.0,2040.0,17,,2040,2040,0,501910,0,
13,TQBR,2018-10-18,iДонскЗР п,DZRDP,7,14280,2040.0,2040.0,2040.0,2040,2040.0,2040.0,7,,2040,2040,0,501980,0,
14,TQBR,2018-10-19,iДонскЗР п,DZRDP,5,10170,2040.0,2030.0,2040.0,2030,2030.0,2030.0,5,,2040,2030,0,500080,0,
15,TQBR,2018-10-22,iДонскЗР п,DZRDP,6,14230,2030.0,2030.0,2040.0,2040,2030.0,2040.0,7,,2040,2040,0,500310,0,
16,TQBR,2018-10-23,iДонскЗР п,DZRDP,15,56130,2030.0,1970.0,2030.0,2020,2010.0,2020.0,28,,2040,2020,0,500110,0,
17,TQBR,2018-10-24,iДонскЗР п,DZRDP,8,22560,2040.0,2040.0,2060.0,2060,2050.0,2060.0,11,,2040,2060,0,500870,0,
