history

BOARDID;TRADEDATE;SHORTNAME;SECID;NUMTRADES;VALUE;OPEN;LOW;HIGH;LEGALCLOSEPRICE;WAPRICE;CLOSE;VOLUME;MARKETPRICE2;MARKETPRICE3;ADMITTEDQUOTE;MP2VALTRD;MARKETPRICE3TRADESVALUE;ADMITTEDVALUE;WAVAL
TQBR;2018-11-07;МордЭнСб;MRSB;1;4320;0.432;0.432;0.432;0.432;0.432;0.432;10000;;0.44;0.432;0;506710;0;
TQBR;2018-11-08;МордЭнСб;MRSB;3;17920;0.448;0.448;0.448;0.448;0.448;0.448;40000;;0.44;0.448;0;510920;0;
TQBR;2018-11-09;МордЭнСб;MRSB;15;69140;0.448;0.448;0.47;0.462;0.462;0.462;150000;;0.442;0.462;0;516750;0;
TQBR;2018-11-12;МордЭнСб;MRSB;4;31180;0.45;0.442;0.45;0.45;0.446;0.45;70000;;0.442;0.45;0;521230;0;
TQBR;2018-11-13;МордЭнСб;MRSB;2;9080;0.442;0.442;0.466;0.466;0.452;0.466;20000;;0.442;0.466;0;530310;0;
TQBR;2018-11-14;МордЭнСб;MRSB;7;55040;0.54;0.45;0.54;0.452;0.46;0.45;120000;;0.444;0.452;0;501700;0;
TQBR;2018-11-15;МордЭнСб;MRSB;4;18520;0.476;0.456;0.476;0.458;0.464;0.456;40000;;0.444;0.458;0;502590;0;
TQBR;2018-11-16;МордЭнСб;MRSB;0;0;;;;0.458;;;0;;0.444;0.458;0;502590;0;
TQBR;2018-11-19;МордЭнСб;MRSB;1;4580;0.458;0.458;0.458;0.458;0.458;0.458;10000;;0.444;0.458;0;502770;0;
TQBR;2018-11-20;МордЭнСб;MRSB;6;66900;0.444;0.44;0.452;0.452;0.446;0.45;150000;;0.446;0.452;0;500120;0;
TQBR;2018-11-21;МордЭнСб;MRSB;7;151980;0.45;0.426;0.46;0.428;0.434;0.44;350000;;0.446;0.428;0;512200;0;
TQBR;2018-11-22;МордЭнСб;MRSB;0;0;;;;0.428;;;0;;0.446;0.428;0;512200;0;
TQBR;2018-11-23;МордЭнСб;MRSB;0;0;;;;0.428;0.59;;0;;0.446;0.428;0;512200;0;
TQBR;2018-11-26;МордЭнСб;MRSB;0;0;;;;0.428;;;0;;0.446;0.428;0;512200;0;
TQBR;2018-11-27;МордЭнСб;MRSB;29;448200;0.412;0.41;0.43;0.416;0.412;0.416;1090000;;0.414;0.416;0;554840;0;
TQBR;2018-11-28;МордЭнСб;MRSB;21;208760;0.41;0.402;0.422;0.42;0.41;0.42;510000;;0.41;0.42;0;504720;0;
TQBR;2018-11-29;МордЭнСб;MRSB;6;25320;0.434;0.412;0.434;0.424;0.422;0.424;60000;;0.41;0.424;0;517740;0;
TQBR;2018-11-30;МордЭнСб;MRSB;3;25540;0.424;0.424;0.426;0.426;0.426;0.426;60000;;0.412;0.426;0;543280;0;
TQBR;2018-12-03;МордЭнСб;MRSB;21;247240;0.412;0.41;0.418;0.414;0.412;0.414;600000;;0.412;0.414;0;502760;0;
TQBR;2018-12-04;МордЭнСб;MRSB;12;52260;0.466;0.42;0.466;0.438;0.436;0.438;120000;;0.414;0.438;0;550920;0;
TQBR;2018-12-05;МордЭнСб;MRSB;9;38560;0.456;0.42;0.456;0.42;0.428;0.42;90000;;0.416;0.42;0;512160;0;
TQBR;2018-12-06;МордЭнСб;MRSB;6;25180;0.42;0.416;0.428;0.418;0.42;0.418;60000;;0.418;0.418;0;509120;0;
TQBR;2018-12-07;МордЭнСб;MRSB;6;24820;0.412;0.412;0.418;0.416;0.414;0.418;60000;;0.418;0.416;0;505220;0;
TQBR;2018-12-10;МордЭнСб;MRSB;40;281600;0.414;0.29;0.414;0.406;0.352;0.402;800000;;0.38;0.406;0;501480;0;
TQBR;2018-12-11;МордЭнСб;MRSB;20;338580;0.362;0.362;0.406;0.4;0.398;0.4;850000;;0.374;0.4;0;501020;0;
TQBR;2018-12-12;МордЭнСб;MRSB;11;55480;0.394;0.392;0.398;0.394;0.396;0.392;140000;;0.382;0.394;0;510940;0;
TQBR;2018-12-13;МордЭнСб;MRSB;38;258500;0.392;0.362;0.392;0.382;0.376;0.382;690000;;0.386;0.382;0;506200;0;
TQBR;2018-12-14;МордЭнСб;MRSB;0;0;;;;0.382;;;0;;0.386;0.382;0;506200;0;
TQBR;2018-12-17;МордЭнСб;MRSB;1;3840;0.384;0.384;0.384;0.384;0.384;0.384;10000;;0.386;0.384;0;510040;0;
TQBR;2018-12-18;МордЭнСб;MRSB;10;80960;0.38;0.38;0.39;0.388;0.386;0.39;210000;;0.386;0.388;0;591000;0;
TQBR;2018-12-19;МордЭнСб;MRSB;10;119280;0.386;0.38;0.386;0.386;0.386;0.386;310000;;0.38;0.386;0;506160;0;
TQBR;2018-12-20;МордЭнСб;MRSB;27;114920;0.382;0.37;0.398;0.396;0.384;0.396;300000;;0.38;0.396;0;500680;0;
TQBR;2018-12-21;МордЭнСб;MRSB;7;27620;0.382;0.382;0.408;0.396;0.396;0.398;70000;;0.38;0.396;0;506440;0;


