history

BOARDID;TRADEDATE;SHORTNAME;SECID;NUMTRADES;VALUE;OPEN;LOW;HIGH;LEGALCLOSEPRICE;WAPRICE;CLOSE;VOLUME;MARKETPRICE2;MARKETPRICE3;ADMITTEDQUOTE;MP2VALTRD;MARKETPRICE3TRADESVALUE;ADMITTEDVALUE;WAVAL
TQBR;2018-10-01;ОГК-2 ао;OGKB;1854;32030951.5;0.3879;0.3701;0.3899;0.3777;0.3787;0.3777;84578000;0.3787;0.3787;0.3777;32030951.5;32030951.5;32030951.5;
TQBR;2018-10-02;ОГК-2 ао;OGKB;3597;38379661.2;0.3785;0.3751;0.3888;0.3855;0.3856;0.3855;99523000;0.3856;0.3856;0.3855;38379661.2;38379661.2;38379661.2;
TQBR;2018-10-03;ОГК-2 ао;OGKB;4728;44028127.9;0.3859;0.3804;0.3876;0.3834;0.3833;0.3834;114853000;0.3833;0.3833;0.3834;44028127.9;44028127.9;44028127.9;
TQBR;2018-10-04;ОГК-2 ао;OGKB;7693;90507316.4;0.3834;0.3706;0.3845;0.3715;0.3792;0.3715;238669000;0.3792;0.3792;0.3715;90507316.4;90507316.4;90507316.4;
TQBR;2018-10-05;ОГК-2 ао;OGKB;2222;26287046.9;0.3715;0.364;0.3732;0.365;0.3665;0.365;71693000;0.3667;0.3667;0.365;26287046.9;26287046.9;26287046.9;
TQBR;2018-10-08;ОГК-2 ао;OGKB;4152;42349631.9;0.366;0.3532;0.3746;0.374;0.3664;0.374;115597000;0.3664;0.3664;0.374;42349631.9;42349631.9;42349631.9;
TQBR;2018-10-09;ОГК-2 ао;OGKB;3552;37967135;0.372;0.372;0.3798;0.3785;0.3758;0.3785;101029000;0.3758;0.3758;0.3785;37967135;37967135;37967135;
TQBR;2018-10-10;ОГК-2 ао;OGKB;2103;32697071.6;0.3789;0.3675;0.3789;0.3682;0.374;0.3682;87417000;0.374;0.374;0.3682;32697071.6;32697071.6;32697071.6;
TQBR;2018-10-11;ОГК-2 ао;OGKB;3384;42959767.6;0.358;0.3463;0.3598;0.3522;0.3536;0.3522;121481000;0.3536;0.3536;0.3522;42959767.6;42959767.6;42959767.6;
TQBR;2018-10-12;ОГК-2 ао;OGKB;1438;14172598.5;0.3542;0.3542;0.364;0.3585;0.3596;0.3585;39408000;0.3596;0.3596;0.3585;14172598.5;14172598.5;14172598.5;
TQBR;2018-10-15;ОГК-2 ао;OGKB;1744;27960182.9;0.3617;0.3537;0.3632;0.3551;0.3559;0.3551;78561000;0.3559;0.3559;0.3551;27960182.9;27960182.9;27960182.9;
TQBR;2018-10-16;ОГК-2 ао;OGKB;954;11667979.3;0.3572;0.3532;0.3588;0.3579;0.3565;0.3579;32733000;0.3565;0.3565;0.3579;11667979.3;11667979.3;11667979.3;
TQBR;2018-10-17;ОГК-2 ао;OGKB;926;9832400.7;0.3602;0.3556;0.3617;0.3556;0.3588;0.3556;27403000;0.3588;0.3588;0.3556;9832400.7;9832400.7;9832400.7;
TQBR;2018-10-18;ОГК-2 ао;OGKB;795;7664544.1;0.3556;0.3533;0.3579;0.354;0.3552;0.354;21577000;0.3552;0.3552;0.354;7664544.1;7664544.1;7664544.1;
TQBR;2018-10-19;ОГК-2 ао;OGKB;2463;19446992.6;0.3538;0.3461;0.3547;0.3461;0.3488;0.3461;55752000;0.3488;0.3488;0.3461;19446992.6;19446992.6;19446992.6;
TQBR;2018-10-22;ОГК-2 ао;OGKB;1838;17246391.8;0.3485;0.3412;0.3511;0.3412;0.3454;0.3412;49936000;0.3454;0.3454;0.3412;17246391.8;17246391.8;17246391.8;
TQBR;2018-10-23;ОГК-2 ао;OGKB;1594;20818732.4;0.34;0.3351;0.3426;0.3404;0.3387;0.3404;61475000;0.3387;0.3387;0.3404;20818732.4;20818732.4;20818732.4;
