history

BOARDID;TRADEDATE;SHORTNAME;SECID;NUMTRADES;VALUE;OPEN;LOW;HIGH;LEGALCLOSEPRICE;WAPRICE;CLOSE;VOLUME;MARKETPRICE2;MARKETPRICE3;ADMITTEDQUOTE;MP2VALTRD;MARKETPRICE3TRADESVALUE;ADMITTEDVALUE;WAVAL
TQBR;2018-10-01;ИРКУТ-3;IRKT;2273;49448130;75;72.9;78.45;74.25;75.35;74.25;656200;75.35;75.35;74.25;49448130;49448130;49448130;
TQBR;2018-10-02;ИРКУТ-3;IRKT;1234;23553330;74.3;71;75.6;72.05;72.65;72.05;324300;72.65;72.65;72.05;23553330;23553330;23553330;
TQBR;2018-10-03;ИРКУТ-3;IRKT;1026;20078740;72;69.5;73.7;72.4;71.45;72.4;281100;71.45;71.45;72.4;20078740;20078740;20078740;
TQBR;2018-10-04;ИРКУТ-3;IRKT;1102;16046045;72.35;68.3;72.7;69.1;70.05;69.1;229000;70.05;70.05;69.1;16046045;16046045;16046045;
TQBR;2018-10-05;ИРКУТ-3;IRKT;1156;17784965;69.1;66.5;71;67.9;67.9;67.9;261900;67.9;67.9;67.9;17784965;17784965;17784965;
TQBR;2018-10-08;ИРКУТ-3;IRKT;1501;21480885;67;60.55;67;62.25;63.5;62.25;338200;63.5;63.5;62.25;21480885;21480885;21480885;
TQBR;2018-10-09;ИРКУТ-3;IRKT;2310;36219925;62.8;59;68.45;65.5;63;65.5;575000;63;63;65.5;36219925;36219925;36219925;
TQBR;2018-10-10;ИРКУТ-3;IRKT;1279;21197870;66.4;64.55;69.5;66.65;67.9;66.95;312100;67.9;67.9;66.65;21197870;21197870;21197870;
TQBR;2018-10-11;ИРКУТ-3;IRKT;1304;18435780;66;60.95;67.75;63.1;63;63.2;292700;63;63;63.1;18435780;18435780;18435780;
TQBR;2018-10-12;ИРКУТ-3;IRKT;550;9061250;62.2;62;63.9;62;63.15;62;143500;63.15;63.15;62;9061250;9061250;9061250;
TQBR;2018-10-15;ИРКУТ-3;IRKT;903;13984425;62.5;58.5;63.8;61.1;60.85;61.1;229800;60.85;60.85;61.1;13984425;13984425;13984425;
