history

BOARDID;TRADEDATE;SHORTNAME;SECID;NUMTRADES;VALUE;OPEN;LOW;HIGH;LEGALCLOSEPRICE;WAPRICE;CLOSE;VOLUME;MARKETPRICE2;MARKETPRICE3;ADMITTEDQUOTE;MP2VALTRD;MARKETPRICE3TRADESVALUE;ADMITTEDVALUE;WAVAL
TQBR;2018-10-01;ОР ао;OBUV;36;369833.5;89.85;89;90;89.25;89.55;89.25;4130;;89.75;89.25;0;500933.5;0;
TQBR;2018-10-02;ОР ао;OBUV;30;673931.5;89.3;88.2;89.85;89.05;88.9;89.05;7580;88.9;88.9;89.05;673931.5;673931.5;673931.5;
TQBR;2018-10-03;ОР ао;OBUV;28;221561.5;89;88.2;89;88.3;88.25;88.3;2510;;88.7;88.3;0;834727.5;0;
TQBR;2018-10-04;ОР ао;OBUV;21;156901;88.85;87.9;88.85;87.95;88.15;87.95;1780;;88.25;87.95;0;508358.5;0;
TQBR;2018-10-05;ОР ао;OBUV;26;222572.5;87.4;86.6;87.5;86.6;87.3;86.6;2550;;87.8;86.6;0;500389;0;
TQBR;2018-10-08;ОР ао;OBUV;10;19958;86.65;86.65;87.3;87;86.75;87;230;;87.75;87;0;511527;0;
TQBR;2018-10-09;ОР ао;OBUV;28;382056.5;87.35;85.6;87.35;86.45;86.25;86.45;4430;;86.6;86.45;0;589592;0;
TQBR;2018-10-10;ОР ао;OBUV;18;361418.5;85.65;85.45;86;85.45;85.65;85.45;4220;;85.65;85.45;0;503696;0;
TQBR;2018-10-11;ОР ао;OBUV;52;987019.5;85.45;83.6;85.45;84.25;84.3;84.25;11710;84.3;84.3;84.25;987019.5;987019.5;987019.5;
TQBR;2018-10-12;ОР ао;OBUV;32;227482;83.6;83.55;84.3;83.6;83.65;83.6;2720;;83.85;83.6;0;537509.5;0;
TQBR;2018-10-15;ОР ао;OBUV;13;33518.5;83.6;83.6;83.9;83.9;83.8;83.9;400;;83.85;83.9;0;571028;0;
TQBR;2018-10-16;ОР ао;OBUV;39;193427.5;83.9;83.1;83.9;83.1;83.35;83.1;2320;;83.7;83.1;0;565671;0;
TQBR;2018-10-17;ОР ао;OBUV;51;394941.5;83.15;83.1;83.85;83.75;83.3;83.75;4740;;83.3;83.75;0;503906.5;0;
TQBR;2018-10-18;ОР ао;OBUV;54;702915;83.15;82.5;83.8;82.75;83.1;82.75;8460;83.1;83.1;82.75;702915;702915;702915;
TQBR;2018-10-19;ОР ао;OBUV;18;45468;82.5;82.5;82.9;82.9;82.65;82.9;550;;83;82.9;0;559491;0;
TQBR;2018-10-22;ОР ао;OBUV;175;8182173.5;83;82.3;90.05;82.95;83.25;82.95;98310;83.25;83.25;82.95;8182173.5;8182173.5;8182173.5;
TQBR;2018-10-23;ОР ао;OBUV;29;573562;82.9;82.3;83;82.5;82.4;82.5;6960;82.4;82.4;82.5;573562;573562;573562;
TQBR;2018-10-24;ОР ао;OBUV;10;65969;82.5;82.4;82.5;82.5;82.45;82.5;800;;82.35;82.5;0;501368.5;0;
TQBR;2018-10-25;ОР ао;OBUV;27;145766.5;82.3;82.1;82.5;82.45;82.35;82.45;1770;;82.35;82.45;0;647135;0;
TQBR;2018-10-26;ОР ао;OBUV;1439;28820716.5;90;82.15;99.7;82.7;85.85;82.7;335650;85.85;85.85;82.7;28820716.5;28820716.5;28820716.5;
TQBR;2018-10-29;ОР ао;OBUV;254;3331026.5;85;80;85;80.5;81.85;80.5;40700;81.85;81.85;80.5;3331026.5;3331026.5;3331026.5;
TQBR;2018-10-30;ОР ао;OBUV;154;1709525.5;80.5;80.05;81.45;81.4;80.8;81.4;21160;80.8;80.8;81.4;1709525.5;1709525.5;1709525.5;
TQBR;2018-10-31;ОР ао;OBUV;176;2177394;80.8;80.7;81.45;81.45;81.3;81.45;26780;81.3;81.3;81.45;2177394;2177394;2177394;
TQBR;2018-11-01;ОР ао;OBUV;167;1177289.5;84;80.6;84;81.4;81.45;81.4;14450;81.45;81.45;81.4;1177289.5;1177289.5;1177289.5;
TQBR;2018-11-02;ОР ао;OBUV;80;625977.5;81;80.6;81.4;81.1;81;81.1;7730;81;81;81.1;625977.5;625977.5;625977.5;
TQBR;2018-11-06;ОР ао;OBUV;302;3609871.5;81.25;76.9;81.25;78.85;78.95;78.85;45710;78.95;78.95;78.85;3609871.5;3609871.5;3609871.5;
TQBR;2018-11-07;ОР ао;OBUV;334;1968513.5;78.4;76;78.4;76.7;76.85;76.7;25610;76.85;76.85;76.7;1968513.5;1968513.5;1968513.5;
TQBR;2018-11-08;ОР ао;OBUV;176;1792827.5;79.35;76.3;80.15;76.4;77.45;76.4;23150;77.45;77.45;76.4;1792827.5;1792827.5;1792827.5;
TQBR;2018-11-09;ОР ао;OBUV;460;5040304;78.85;72;78.85;73.5;73.75;73.5;68330;73.75;73.75;73.5;5040304;5040304;5040304;
TQBR;2018-11-12;ОР ао;OBUV;584;4783717;73.15;70;73.15;70.8;71.05;70.8;67350;71.05;71.05;70.8;4783717;4783717;4783717;
TQBR;2018-11-13;ОР ао;OBUV;288;1856818.5;70.5;68.35;70.8;70.8;69.7;70.8;26640;69.7;69.7;70.8;1856818.5;1856818.5;1856818.5;
TQBR;2018-11-14;ОР ао;OBUV;241;810708;70.85;69.05;73.9;69.05;70.7;69.05;11470;70.7;70.7;69.05;810708;810708;810708;
TQBR;2018-11-15;ОР ао;OBUV;224;3518225;71.05;70.05;73.65;70.65;71.05;70.65;49510;71.05;71.05;70.65;3518225;3518225;3518225;
TQBR;2018-11-16;ОР ао;OBUV;82;933906;71.6;69.85;71.6;69.85;70.2;69.85;13300;70.2;70.2;69.85;933906;933906;933906;
TQBR;2018-11-19;ОР ао;OBUV;110;1972700.5;70.55;69.8;71.15;69.9;70.25;69.9;28090;70.25;70.25;69.9;1972700.5;1972700.5;1972700.5;
TQBR;2018-11-20;ОР ао;OBUV;57;440061.5;70;69.3;70;70;69.75;70;6310;;69.8;70;0;527506.5;0;
TQBR;2018-11-21;ОР ао;OBUV;63;456654.5;69.9;67;69.95;69.25;69;69.25;6620;;69.05;69.25;0;505573.5;0;
TQBR;2018-11-22;ОР ао;OBUV;111;496393;69.8;67.8;71.7;71.5;69.5;71.5;7140;;69.5;71.5;0;501240.5;0;
TQBR;2018-11-23;ОР ао;OBUV;41;318220.5;71.45;69.3;71.45;69.35;69.8;69.35;4560;;69.9;69.35;0;523024;0;
TQBR;2018-11-26;ОР ао;OBUV;62;408378;69.75;68.1;69.85;68.1;69.1;68.1;5910;;69.25;68.1;0;544427;0;
TQBR;2018-11-27;ОР ао;OBUV;197;1705718;69.85;67;69.9;68.55;68.75;68.55;24810;68.75;68.75;68.55;1705718;1705718;1705718;
TQBR;2018-11-28;ОР ао;OBUV;505;4503245;68.45;65.25;69.35;65.7;67;65.7;67220;67;67;65.7;4503245;4503245;4503245;
TQBR;2018-11-29;ОР ао;OBUV;283;1916949;65.45;64.1;65.55;64.25;64.85;64.25;29560;64.85;64.85;64.25;1916949;1916949;1916949;
