history

BOARDID;TRADEDATE;SHORTNAME;SECID;NUMTRADES;VALUE;OPEN;LOW;HIGH;LEGALCLOSEPRICE;WAPRICE;CLOSE;VOLUME;MARKETPRICE2;MARKETPRICE3;ADMITTEDQUOTE;MP2VALTRD;MARKETPRICE3TRADESVALUE;ADMITTEDVALUE;WAVAL
TQTF;2018-10-01;RUSB ETF;RUSB;5;11181.5;1597;1596.5;1598.5;1597;1597.5;1597;7;;1595.5;1597;0;646135.5;0;1142436.52
TQTF;2018-10-02;RUSB ETF;RUSB;9;178833;1581.5;1581.5;1593.5;1590;1582.5;1590;113;;1592.5;1590;0;824968.5;0;1142436.52
TQTF;2018-10-03;RUSB ETF;RUSB;3;14305.5;1589.5;1589.5;1589.5;1589.5;1589.5;1589.5;9;;1592.5;1589.5;0;839274;0;1142436.52
TQTF;2018-10-04;RUSB ETF;RUSB;16;7648048.5;1607;1606;1615;1611.5;1611.5;1615;4746;1611.5;1611.5;1611.5;7648048.5;7648048.5;7648048.5;1142436.52
TQTF;2018-10-05;RUSB ETF;RUSB;13;548288;1611.5;1607.5;1615.5;1607.5;1608;1607.5;341;1608;1608;1607.5;548288;548288;548288;1142436.52
TQTF;2018-10-08;RUSB ETF;RUSB;20;172745.5;1620;1607.5;1620;1608.5;1614.5;1607.5;107;;1610;1608.5;0;502285.5;0;1142436.52
TQTF;2018-10-09;RUSB ETF;RUSB;5;97883.5;1607.5;1601.5;1607.5;1604.5;1604.5;1601.5;61;;1609;1604.5;0;592129;0;1142436.52
TQTF;2018-10-10;RUSB ETF;RUSB;7;254469;1598;1594;1601.5;1600;1600.5;1600;159;;1605;1600;0;502441;0;1142436.52
TQTF;2018-10-11;RUSB ETF;RUSB;7;36784;1608;1598;1608;1598;1608.5;1598;23;;1604.5;1598;0;527905;0;1142436.52
TQTF;2018-10-12;RUSB ETF;RUSB;7;6480494;1595.5;1593;1600;1600;1593;1600;4068;1593;1593;1600;6517278;6493279;6517278;1142436.52
TQTF;2018-10-15;RUSB ETF;RUSB;7;72928;1585;1585;1592;1585;1585.5;1585;46;1593;1593;1585;6553422;6454527.5;6553422;1142436.52
TQTF;2018-10-16;RUSB ETF;RUSB;7;38034;1588.5;1582;1588.5;1583.5;1585;1582;24;;1593;1583.5;0;6492561.5;0;1142436.52
TQTF;2018-10-17;RUSB ETF;RUSB;13;348444;1575;1575;1590.5;1582;1584;1582;220;;1592.5;1582;0;6841005.5;0;1142436.52
TQTF;2018-10-18;RUSB ETF;RUSB;6;174154.5;1588.5;1583;1588.5;1583;1583;1583;110;1583.5;1583.5;1583;522598.5;519448.5;522598.5;1142436.52
TQTF;2018-10-19;RUSB ETF;RUSB;3;14269;1586;1581;1586;1581;1585.5;1581;9;1583.5;1583.5;1581;536867.5;501987.5;536867.5;1142436.52
TQTF;2018-10-22;RUSB ETF;RUSB;8;420795;1579.5;1568;1580;1569;1570;1568;268;;1574;1569;0;601279;0;1142436.52
TQTF;2018-10-23;RUSB ETF;RUSB;7;61450.5;1564;1564;1581.5;1571;1575.5;1581.5;39;;1574;1571;0;662729.5;0;1142436.52
TQTF;2018-10-24;RUSB ETF;RUSB;22;357723.5;1587.5;1577;1590;1578;1583;1578;226;;1576;1578;0;732774;0;1142436.52
TQTF;2018-10-25;RUSB ETF;RUSB;3;255669.5;1589.5;1588;1589.5;1588;1588;1588;161;1585;1585;1588;613393;608625.5;613393;1142436.52
TQTF;2018-10-26;RUSB ETF;RUSB;17;190660.5;1588;1581;1590;1590;1589;1590;120;;1587;1590;0;507863.5;0;1142436.52
TQTF;2018-10-29;RUSB ETF;RUSB;6;153331.5;1583;1579.5;1583.5;1580;1580.5;1579.5;97;;1586.5;1580;0;598072;0;1142436.52
