history

BOARDID;TRADEDATE;SHORTNAME;SECID;NUMTRADES;VALUE;OPEN;LOW;HIGH;LEGALCLOSEPRICE;WAPRICE;CLOSE;VOLUME;MARKETPRICE2;MARKETPRICE3;ADMITTEDQUOTE;MP2VALTRD;MARKETPRICE3TRADESVALUE;ADMITTEDVALUE;WAVAL
TQBR;2018-10-01;Сбербанк;SBER;60458;11200731324.1;204.5;201.71;205.25;204.2;203.6;204.2;55013680;203.6;203.6;204.2;11200731324.1;11200731324.1;11200731324.1;
TQBR;2018-10-02;Сбербанк;SBER;93854;15967060127.3;205.16;198.62;205.98;199.5;202.12;199.5;79003430;202.11;202.11;199.5;15967060127.3;15967060127.3;15967060127.3;
TQBR;2018-10-03;Сбербанк;SBER;84036;15326875712.8;200;196.85;202.47;198.3;199.88;198.3;76679890;199.88;199.88;198.3;15326875712.8;15326875712.8;15326875712.8;
TQBR;2018-10-04;Сбербанк;SBER;94045;16889190425.7;197.91;189.25;198.19;189.35;193.12;189.35;87451180;193.13;193.13;189.35;16889190425.7;16889190425.7;16889190425.7;
TQBR;2018-10-05;Сбербанк;SBER;122204;19431049586.3;188.99;185.05;191.59;187.2;188.14;187.2;103279820;188.14;188.14;187.2;19431049586.3;19431049586.3;19431049586.3;
TQBR;2018-10-08;Сбербанк;SBER;95076;15450505217;187;182.51;193.6;191.85;187.27;191.85;82502650;187.27;187.27;191.85;15450505217;15450505217;15450505217;
TQBR;2018-10-09;Сбербанк;SBER;97782;16579437585.2;193.5;188.7;196.04;191.25;192.52;191.25;86121280;192.51;192.51;191.25;16579437585.2;16579437585.2;16579437585.2;
TQBR;2018-10-10;Сбербанк;SBER;81225;12901659213.4;192;188.81;195.12;189.89;191.6;189.89;67336620;191.6;191.6;189.89;12901659213.4;12901659213.4;12901659213.4;
TQBR;2018-10-11;Сбербанк;SBER;135709;23161160055.1;184.85;182.3;187.83;185.27;184.75;185.27;125364360;184.75;184.75;185.27;23161160055.1;23161160055.1;23161160055.1;
TQBR;2018-10-12;Сбербанк;SBER;73935;11967488185;187.8;187.61;192.16;191.85;189.68;191.85;63093510;189.68;189.68;191.85;11967488185;11967488185;11967488185;
TQBR;2018-10-15;Сбербанк;SBER;62777;10382085271.3;192.5;189.45;193.89;190.92;191.48;190.92;54220850;191.48;191.48;190.92;10382085271.3;10382085271.3;10382085271.3;
TQBR;2018-10-16;Сбербанк;SBER;95584;12322929981.2;190.02;189;196.2;196.05;192.36;196.05;64061080;192.36;192.36;196.05;12322929981.2;12322929981.2;12322929981.2;
TQBR;2018-10-17;Сбербанк;SBER;98669;15439909926.6;198.47;192.92;198.8;194.05;195.38;194.05;79027880;195.37;195.37;194.05;15439909926.6;15439909926.6;15439909926.6;
TQBR;2018-10-18;Сбербанк;SBER;67830;9497146513.4;193.5;190.8;194.2;191;192.27;191;49394850;192.27;192.27;191;9497146513.4;9497146513.4;9497146513.4;
TQBR;2018-10-19;Сбербанк;SBER;116615;18187314080.4;191.15;183.8;191.7;183.8;187.59;183.8;96950320;187.59;187.59;183.8;18187314080.4;18187314080.4;18187314080.4;
TQBR;2018-10-22;Сбербанк;SBER;116240;17068259418.5;184.86;180.03;187.72;180.7;183.82;180.7;92854160;183.82;183.82;180.7;17068259418.5;17068259418.5;17068259418.5;
TQBR;2018-10-23;Сбербанк;SBER;93583;13991339614.5;178.89;177.02;182.5;181;179.6;181;77903480;179.6;179.6;181;13991339614.5;13991339614.5;13991339614.5;
TQBR;2018-10-24;Сбербанк;SBER;126627;19832667501.9;182.5;180.5;189.25;188.01;185.67;188.01;106814960;185.67;185.67;188.01;19832667501.9;19832667501.9;19832667501.9;
TQBR;2018-10-25;Сбербанк;SBER;93438;14912998515.9;185.51;184.03;188.75;186.71;186.15;186.71;80112060;186.15;186.15;186.71;14912998515.9;14912998515.9;14912998515.9;
