history

BOARDID;TRADEDATE;SHORTNAME;SECID;NUMTRADES;VALUE;OPEN;LOW;HIGH;LEGALCLOSEPRICE;WAPRICE;CLOSE;VOLUME;MARKETPRICE2;MARKETPRICE3;ADMITTEDQUOTE;MP2VALTRD;MARKETPRICE3TRADESVALUE;ADMITTEDVALUE;WAVAL
TQTF;2018-10-01;FXRU ETF;FXRU;77;4201050;7290;7140;7290;7190;7200;7190;584;7200;7200;7190;5499980.01;5499980.01;5499980.01;5745895.74
TQTF;2018-10-02;FXRU ETF;FXRU;71;4495040;7170;7140;7210;7180;7180;7190;626;7180;7180;7180;4841384.18;4841384.18;4841384.18;5745895.74
TQTF;2018-10-03;FXRU ETF;FXRU;70;1973640;7200;7160;7240;7230;7200;7230;274;7200;7200;7230;2109978.98;2109978.98;2109978.98;5745895.74
TQTF;2018-10-04;FXRU ETF;FXRU;99;3588570;7280;7250;7350;7340;7290;7340;492;7290;7290;7340;3588570;3588570;3588570;5745895.74
TQTF;2018-10-05;FXRU ETF;FXRU;95;3490300;7340;7260;7340;7310;7300;7310;478;7300;7300;7310;3519348.31;3519348.31;3519348.31;5745895.74
TQTF;2018-10-08;FXRU ETF;FXRU;109;4342000;7350;7270;7350;7280;7320;7270;593;7320;7320;7280;4349301.65;4349301.65;4349301.65;5745895.74
TQTF;2018-10-09;FXRU ETF;FXRU;82;3345430;7280;7240;7320;7280;7270;7280;460;7270;7270;7280;3352770.42;3352770.42;3352770.42;5745895.74
TQTF;2018-10-10;FXRU ETF;FXRU;90;4974370;7220;7180;7310;7290;7250;7280;686;7250;7250;7290;5047160.52;5047160.52;5047160.52;5745895.74
TQTF;2018-10-11;FXRU ETF;FXRU;83;3849730;7320;7230;7320;7250;7260;7240;530;7260;7260;7250;4425788.57;4425788.57;4425788.57;5745895.74
TQTF;2018-10-12;FXRU ETF;FXRU;74;3272520;7240;7190;7280;7280;7240;7280;452;7240;7240;7280;3375078.86;3375078.86;3375078.86;5745895.74
TQTF;2018-10-15;FXRU ETF;FXRU;124;3916320;7230;7150;7230;7200;7200;7210;544;7200;7200;7200;3967056.17;3967056.17;3967056.17;5745895.74
TQTF;2018-10-16;FXRU ETF;FXRU;78;2255220;7170;7170;7210;7180;7180;7170;314;7180;7180;7180;2291356.64;2291356.64;2291356.64;5745895.74
TQTF;2018-10-17;FXRU ETF;FXRU;92;10704080;7180;7160;7220;7200;7200;7200;1487;7200;7200;7200;10704080;10704080;10704080;5745895.74
TQTF;2018-10-18;FXRU ETF;FXRU;65;3284620;7280;7170;7340;7230;7220;7230;455;7220;7220;7230;3284620;3284620;3284620;5745895.74
TQTF;2018-10-19;FXRU ETF;FXRU;77;2460530;7200;7180;7260;7210;7220;7200;341;7220;7220;7210;2460530;2460530;2460530;5745895.74
TQTF;2018-10-22;FXRU ETF;FXRU;109;4458440;7290;7140;7290;7170;7170;7170;622;7170;7170;7170;4458440;4458440;4458440;5745895.74
TQTF;2018-10-23;FXRU ETF;FXRU;71;2562560;7230;7140;7230;7210;7200;7190;356;7200;7200;7210;2569763.96;2569763.96;2569763.96;5745895.74
TQTF;2018-10-24;FXRU ETF;FXRU;90;6266350;7220;7170;7260;7220;7220;7220;868;7220;7220;7220;6266350;6266350;6266350;5745895.74
TQTF;2018-10-25;FXRU ETF;FXRU;64;3571590;7190;7190;7250;7220;7220;7220;495;7220;7220;7220;3571590;3571590;3571590;5745895.74
TQTF;2018-10-26;FXRU ETF;FXRU;82;4625000;7240;7210;7250;7250;7230;7240;640;7230;7230;7250;4754778.53;4754778.53;4754778.53;5745895.74
TQTF;2018-10-29;FXRU ETF;FXRU;70;5148320;7260;7190;7270;7240;7220;7240;713;7220;7220;7240;5162800.28;5162800.28;5162800.28;5745895.74
TQTF;2018-10-30;FXRU ETF;FXRU;63;4483720;7240;7200;7250;7220;7230;7200;620;7230;7230;7220;4483720;4483720;4483720;5745895.74
TQTF;2018-10-31;FXRU ETF;FXRU;64;2177980;7230;7230;7290;7260;7260;7230;300;7260;7260;7260;2250561.83;2250561.83;2250561.83;5745895.74
TQTF;2018-11-01;FXRU ETF;FXRU;67;1938600;7240;7230;7280;7230;7260;7250;267;7260;7260;7230;1967567.28;1967567.28;1967567.28;3976263.26
TQTF;2018-11-02;FXRU ETF;FXRU;101;4092770;7290;7240;7320;7310;7280;7320;562;7280;7280;7310;4114594.59;4114594.59;4114594.59;3976263.26
TQTF;2018-11-06;FXRU ETF;FXRU;79;3804350;7280;7270;7320;7310;7300;7310;521;7300;7300;7310;3804350;3804350;3804350;3976263.26
