history

BOARDID;TRADEDATE;SHORTNAME;SECID;NUMTRADES;VALUE;OPEN;LOW;HIGH;LEGALCLOSEPRICE;WAPRICE;CLOSE;VOLUME;MARKETPRICE2;MARKETPRICE3;ADMITTEDQUOTE;MP2VALTRD;MARKETPRICE3TRADESVALUE;ADMITTEDVALUE;WAVAL
TQIF;2018-10-01;ВТБФондКаз;RU000A0JR2C1;17;357440;59.8;59.4;59.8;59.4;59.6;59.4;6000;;59.6;59.4;0;518820;0;
TQIF;2018-10-02;ВТБФондКаз;RU000A0JR2C1;19;231950;59.4;59.4;59.7;59.5;59.5;59.5;3900;;59.5;59.5;0;500170;0;
TQIF;2018-10-03;ВТБФондКаз;RU000A0JR2C1;18;364060;59.6;59.5;59.9;59.9;59.7;59.9;6100;;59.6;59.9;0;500790;0;
TQIF;2018-10-04;ВТБФондКаз;RU000A0JR2C1;11;143700;59.8;59.5;59.9;59.9;59.9;59.9;2400;;59.7;59.9;0;501800;0;
TQIF;2018-10-05;ВТБФондКаз;RU000A0JR2C1;8;131400;59.5;59.5;59.9;59.8;59.7;59.8;2200;;59.8;59.8;0;549760;0;
TQIF;2018-10-08;ВТБФондКаз;RU000A0JR2C1;12;143140;59.7;59.5;59.9;59.8;59.6;59.9;2400;;59.8;59.8;0;502070;0;
TQIF;2018-10-09;ВТБФондКаз;RU000A0JR2C1;16;221550;59.9;59.5;59.9;59.9;59.9;59.9;3700;;59.8;59.9;0;526040;0;
TQIF;2018-10-10;ВТБФондКаз;RU000A0JR2C1;8;173460;59.9;59.5;59.9;59.5;59.8;59.5;2900;;59.8;59.5;0;532180;0;
TQIF;2018-10-11;ВТБФондКаз;RU000A0JR2C1;27;824100;59.8;59.6;59.8;59.8;59.7;59.8;13800;59.7;59.7;59.8;824100;824100;824100;
TQIF;2018-10-12;ВТБФондКаз;RU000A0JR2C1;4;41820;59.6;59.6;59.8;59.7;59.7;59.8;700;59.7;59.7;59.7;865920;537540;865920;
TQIF;2018-10-15;ВТБФондКаз;RU000A0JR2C1;12;603740;59.8;59.6;59.8;59.6;59.8;59.6;10100;59.8;59.8;59.6;603740;603740;603740;
TQIF;2018-10-16;ВТБФондКаз;RU000A0JR2C1;14;239140;59.8;59.6;59.8;59.8;59.8;59.8;4000;;59.8;59.8;0;681440;0;
TQIF;2018-10-17;ВТБФондКаз;RU000A0JR2C1;17;567860;59.8;59.6;59.8;59.7;59.8;59.7;9500;59.8;59.8;59.7;567860;567860;567860;
TQIF;2018-10-18;ВТБФондКаз;RU000A0JR2C1;20;759410;59.8;59.7;59.8;59.8;59.8;59.8;12700;59.8;59.8;59.8;759410;759410;759410;
TQIF;2018-10-19;ВТБФондКаз;RU000A0JR2C1;9;562250;59.9;59.7;59.9;59.8;59.8;59.8;9400;59.8;59.8;59.8;1321660;568230;1321660;
TQIF;2018-10-22;ВТБФондКаз;RU000A0JR2C1;12;562980;59.9;59.7;59.9;59.7;59.9;59.7;9400;59.9;59.9;59.7;562980;562980;562980;
TQIF;2018-10-23;ВТБФондКаз;RU000A0JR2C1;20;250900;59.9;59.7;59.9;59.9;59.7;59.9;4200;;59.8;59.9;0;765960;0;
TQIF;2018-10-24;ВТБФондКаз;RU000A0JR2C1;13;227640;59.9;59.8;60;60;59.9;60;3800;;59.8;60;0;502480;0;
TQIF;2018-10-25;ВТБФондКаз;RU000A0JR2C1;11;113790;60;59.8;60;59.9;59.9;59.9;1900;;59.8;59.9;0;526560;0;
TQIF;2018-10-26;ВТБФондКаз;RU000A0JR2C1;3;401320;59.9;59.8;59.9;59.9;59.9;59.9;6700;59.9;59.9;59.9;515110;503110;515110;
TQIF;2018-10-29;ВТБФондКаз;RU000A0JR2C1;19;203600;60;59.8;60;59.9;59.9;59.9;3400;;59.9;59.9;0;592950;0;
TQIF;2018-10-30;ВТБФондКаз;RU000A0JR2C1;28;425350;60;59.8;60;59.9;59.9;59.9;7100;;59.9;59.9;0;503150;0;
TQIF;2018-10-31;ВТБФондКаз;RU000A0JR2C1;27;3851360;59.8;59.8;60;59.8;59.8;59.8;64400;59.8;59.8;59.8;3851360;3851360;3851360;
TQIF;2018-11-01;ВТБФондКаз;RU000A0JR2C1;30;293400;59.8;59.8;60;59.9;59.9;59.9;4900;;59.8;59.9;0;969260;0;
TQIF;2018-11-02;ВТБФондКаз;RU000A0JR2C1;7;77860;60;59.8;60;59.9;59.9;59.9;1300;;59.8;59.9;0;1047120;0;
TQIF;2018-11-06;ВТБФондКаз;RU000A0JR2C1;35;879420;60;59.8;60;60;59.8;60;14700;59.8;59.8;60;879420;879420;879420;
TQIF;2018-11-07;ВТБФондКаз;RU000A0JR2C1;32;905560;60;59.8;60;59.9;60;59.8;15100;60;60;59.9;905560;905560;905560;
TQIF;2018-11-08;ВТБФондКаз;RU000A0JR2C1;18;389900;60;59.8;60;60;60;60;6500;;60;60;0;527640;0;
TQIF;2018-11-09;ВТБФондКаз;RU000A0JR2C1;19;143820;59.8;59.8;60;60;59.9;60;2400;;60;60;0;503780;0;
TQIF;2018-11-12;ВТБФондКаз;RU000A0JR2C1;19;269900;59.8;59.8;60;59.9;60;59.8;4500;;60;59.9;0;665720;0;
TQIF;2018-11-13;ВТБФондКаз;RU000A0JR2C1;26;623800;59.8;59.8;60;60;60;60;10400;60;60;60;623800;623800;623800;
TQIF;2018-11-14;ВТБФондКаз;RU000A0JR2C1;24;807680;59.8;59.8;60;60;59.8;60;13500;59.8;59.8;60;807680;807680;807680;
